WorkerId,SubmitTime,Answer 29,Answer 30,question_number,subject,animacy,number,definiteness,type,image,sentence,response,rt,sentence_id
A6IFXOBCV436G,Tue Jan 06 08:28:30 PST 2015,"""english""","""""",19,trumpet,inanimate,plural,indefinite,target,mismatch,Trumpets are gold,5,4468,1153
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",28,trumpet,inanimate,singular,definite,target,mismatch,The trumpet is very loud,5,3194,869
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",25,toilet,inanimate,plural,indefinite,target,mismatch,Toilets are white and clean,1,5689,871
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",24,football,inanimate,singular,definite,target,match,The football is made of pig skin,5,4664,865
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",27,butterfly,animate,singular,indefinite,target,match,A butterfly is beautiful,1,5811,879
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",26,fence,inanimate,plural,definite,target,mismatch,The fences are brown,1,5219,868
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",21,car,inanimate,singular,indefinite,target,mismatch,A car moves quickly,4,6642,864
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",20,bed,inanimate,singular,definite,target,mismatch,The bed is comfortable,2,5085,867
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",23,turtle,animate,plural,definite,target,mismatch,The turtles move slowly,5,3435,872
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",22,fox,animate,plural,indefinite,target,mismatch,Foxes are very small,3,3966,875
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",6,clock,inanimate,plural,definite,target,match,The clocks tell time,1,6708,883
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",7,peacock,animate,singular,indefinite,target,match,A peacock struts around the zoo,3,6736,866
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",4,zebra,animate,singular,indefinite,example,mismatch,,3,5893,
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",5,cheetah,animate,singular,definite,target,match,The cheetah runs quickly,1,6796,873
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",2,sword,inanimate,singular,definite,example,mismatch,,3,10925,
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",3,mouse,animate,singular,indefinite,example,match,,1,3950,
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",1,bus,inanimate,singular,definite,example,match,,1,14759,
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",8,pig,animate,plural,indefinite,target,match,Pigs are messy,1,5471,870
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",9,rabbit,animate,singular,indefinite,target,mismatch,A rabbit is very soft,5,10942,874
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",14,dog,animate,plural,indefinite,target,match,Dogs are loyal.,2,8472,882
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",15,squirrel,animate,plural,definite,target,match,The squirrels eat nuts,5,5545,881
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",16,knife,inanimate,singular,indefinite,target,mismatch,A knife is sharp,5,3191,884
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",17,lamp,inanimate,plural,indefinite,target,match,Lamps illuminate the room,5,4388,886
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",10,penguin,animate,plural,definite,target,match,The penguins waddle around,5,10272,877
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",11,elephant,animate,singular,definite,target,match,The elephant never forgets,3,9310,887
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",12,bicycle,inanimate,plural,indefinite,target,mismatch,Bicycles are used on campus,1,8809,878
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",13,gorilla,animate,singular,definite,target,mismatch,The gorilla is angry,3,3435,880
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",18,couch,inanimate,plural,definite,target,mismatch,The couches are leather,1,5110,885
AKO4O0L9613K5,Tue Jan 06 08:28:34 PST 2015,"""english""","""""",19,towel,inanimate,singular,indefinite,target,match,A towel dries people off,5,3567,876
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",28,turtle,animate,singular,indefinite,target,mismatch,A turtle is a reptile.,5,6066,961
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",25,tire,inanimate,plural,indefinite,target,mismatch,Tires are made from rubber.,5,4733,974
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",24,toilet,inanimate,singular,indefinite,target,mismatch,A toilet is a need luxery,5,4880,977
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",27,computer,inanimate,plural,definite,target,mismatch,The computers look ancient,1,4433,979
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",26,boat,inanimate,singular,definite,target,mismatch,The boat is a very expensive toy.,2,5132,971
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",21,marble,inanimate,plural,indefinite,target,match,Marbles are lost when go insane,3,8110,967
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",20,bear,animate,plural,definite,target,match,The bears are grizzlys by the hump on thier back can tell.,2,11521,981
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",23,dog,animate,singular,definite,target,match,The dog has spots,1,3964,964
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",22,gorilla,animate,plural,definite,target,match,The gorillas look fierce,2,5121,968
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",6,trumpet,inanimate,singular,indefinite,target,mismatch,A trumpet is a brass instrument,5,4719,969
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",7,cat,animate,singular,definite,target,mismatch,The cat is spoiled rotton.,1,9861,965
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",4,sword,inanimate,singular,definite,example,match,,1,3178,
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",5,kite,inanimate,plural,definite,target,match,The kites are colorful,5,3618,966
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",2,bus,inanimate,singular,indefinite,example,match,,1,7265,
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",3,mouse,animate,singular,definite,example,mismatch,,1,8567,
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",1,zebra,animate,singular,indefinite,example,mismatch,,1,14588,
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",8,cow,animate,plural,indefinite,target,mismatch,Cows are a source of milk,5,3817,978
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",9,cheetah,animate,plural,definite,target,mismatch,The cheetahs run very fast,5,4522,960
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",14,shirt,inanimate,plural,definite,target,mismatch,The shirts are red and ugly.,2,10616,983
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",15,pigeon,animate,singular,indefinite,target,match,A pigeon is a flying rat.,4,4899,963
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",16,couch,inanimate,singular,definite,target,mismatch,The couch is made of leather like plastic,2,8998,973
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",17,lamp,inanimate,plural,indefinite,target,mismatch,Lamps that are on the floor are unstable,2,6631,970
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",10,fox,animate,plural,indefinite,target,match,Foxes have big bushy tails,5,2131,982
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",11,penguin,animate,singular,definite,target,match,The penguin waddles when it walks,3,10569,976
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",12,butterfly,animate,singular,indefinite,target,match,A butterfly IS A BEAUTIFUL INSECT.,4,5723,975
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",13,kangaroo,animate,plural,indefinite,target,match,Kangaroos are funny looking,5,4832,972
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",18,television,inanimate,singular,indefinite,target,match,A television flat screen is better than CRTs,2,8729,980
A37T33OGJF57J9,Tue Jan 06 08:28:36 PST 2015,"""English""","""""",19,zipper,inanimate,singular,definite,target,match,The zipper can sometimes jam.,1,7725,962
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",28,turtle,animate,plural,indefinite,target,mismatch,Turtles walkng across the floor.,1,2010,1704
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",25,pig,animate,singular,indefinite,target,mismatch,A pig is pink.,1,2674,1720
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",24,zipper,inanimate,singular,definite,target,mismatch,The zipper is black and gold.,1,2452,1713
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",27,gorilla,animate,singular,definite,target,mismatch,The gorilla has long arms.,2,1827,1705
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",26,bear,animate,plural,definite,target,match,The bears is sniffing the ground.,1,2289,1726
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",21,chair,inanimate,singular,indefinite,target,match,A chair is black and silver.,1,2291,1709
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",20,cat,animate,plural,definite,target,mismatch,The cats are brown and have small heads.,2,2835,1719
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",23,fence,inanimate,plural,indefinite,target,mismatch,Fences are brown and pointy.,2,2463,1722
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",22,bicycle,inanimate,plural,definite,target,mismatch,The bicycles have 2 tires.,1,2970,1710
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",6,dolphin,animate,plural,indefinite,target,match,Dolphins jumping out of the water.,2,3128,1717
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",7,pigeon,animate,singular,indefinite,target,match,A pigeon is grey with pink feet.,2,3137,1712
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",4,sword,inanimate,singular,indefinite,example,match,,4,2824,
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",5,rabbit,animate,singular,definite,target,match,The rabbit is brown and soft.,1,3721,1723
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",2,bus,inanimate,singular,indefinite,example,mismatch,,5,3981,
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",3,mouse,animate,singular,definite,example,mismatch,,1,2694,
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,,1,4807,
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",8,dog,animate,plural,definite,target,match,The dogs are white with black spots.,2,3748,1714
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",9,peacock,animate,singular,definite,target,match,The peacock has beautiful blue and green feathers.,1,3660,1721
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",14,skunk,animate,plural,indefinite,target,match,Skunks are black and white.,3,2477,1711
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",15,bed,inanimate,plural,definite,target,mismatch,The beds are brown with white pillows.,1,3241,1706
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",16,kite,inanimate,singular,definite,target,mismatch,The kite is all the colors of a rainbow.,1,2114,1727
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",17,elephant,animate,singular,indefinite,target,match,An elephant has big grey ears.,1,2637,1724
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",10,piano,inanimate,plural,indefinite,target,match,Pianos are black and white.,2,3145,1707
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",11,boat,inanimate,singular,indefinite,target,mismatch,A boat has a white sail.,1,3198,1716
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",12,television,inanimate,plural,definite,target,match,The televisions are black and square.,2,3021,1715
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",13,towel,inanimate,singular,indefinite,target,mismatch,A towel is white with a blue stripe.,1,2830,1725
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",18,lamp,inanimate,plural,indefinite,target,mismatch,Lamps are tall with white shades.,2,3179,1718
A13P7QQDWVU76V,Tue Jan 06 08:28:38 PST 2015,"""English""","""""",19,tire,inanimate,singular,definite,target,match,The tire is round and black.,1,3342,1708
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",28,butterfly,animate,plural,indefinite,target,match,Butterflies come from catapilers,5,6501,171
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",25,cheetah,animate,plural,definite,target,match,The cheetahs are running,2,7749,173
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",24,squirrel,animate,singular,definite,target,match,The squirrel climbs trees,4,5709,185
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",27,chair,inanimate,singular,indefinite,target,mismatch,A chair lets people sit,5,4980,183
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",26,fence,inanimate,singular,definite,target,match,The fence is made of wood,2,8773,174
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",21,tire,inanimate,plural,indefinite,target,mismatch,Tires are made of rubber,5,4462,181
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",20,rabbit,animate,singular,definite,target,match,The rabbit had fluffy fur,3,8077,170
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",23,shirt,inanimate,plural,definite,target,mismatch,The shirts are red and have collars,1,9290,175
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",22,shark,animate,singular,indefinite,target,mismatch,A shark lives in the ocean,5,7989,169
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",6,piano,inanimate,plural,definite,target,match,The pianos have their lids open,4,12738,187
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",7,car,inanimate,singular,definite,target,mismatch,The car is a redish color,1,9740,189
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",4,mouse,animate,singular,definite,example,mismatch,,1,14918,
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",5,kite,inanimate,singular,indefinite,target,mismatch,A kite has many colors,2,8420,177
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",2,zebra,animate,singular,indefinite,example,mismatch,,2,13234,
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",3,bus,inanimate,singular,indefinite,example,match,,1,12475,
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",1,sword,inanimate,singular,definite,example,match,,2,16108,
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",8,gorilla,animate,plural,indefinite,target,match,Gorillas are primates,5,9125,179
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",9,towel,inanimate,singular,indefinite,target,match,A towel dries things off,4,8013,178
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",14,elephant,animate,plural,definite,target,mismatch,The elephants have tusks,4,6151,184
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",15,couch,inanimate,plural,indefinite,target,match,Couches are made for sitting,4,7637,186
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",16,turtle,animate,singular,indefinite,target,match,A turtle has a shell,4,6333,191
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",17,penguin,animate,plural,definite,target,match,The penguins have funny hair on their heads,2,9085,168
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",10,zipper,inanimate,singular,definite,target,mismatch,The zipper is lying horizontaly,2,8156,180
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",11,guitar,inanimate,plural,definite,target,mismatch,The guitars are made of wood,4,6398,190
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",12,trumpet,inanimate,plural,indefinite,target,mismatch,Trumpets play music,5,6526,188
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",13,fox,animate,singular,definite,target,mismatch,The fox has a fluffy tail,2,8351,176
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",18,panda,animate,plural,indefinite,target,mismatch,Pandas are endangered,5,7332,172
ANZUE8VX5IMDO,Tue Jan 06 08:28:44 PST 2015,"""english""","""""",19,pigeon,animate,singular,indefinite,target,match,A pigeon flies using its wings,4,7061,182
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",28,squirrel,animate,plural,indefinite,target,match,Squirrels striking their squirrely pose,1,6017,1744
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",25,gorilla,animate,singular,indefinite,target,mismatch,A gorilla looks like my ex boyfriend,2,12586,1743
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",24,shirt,inanimate,plural,definite,target,mismatch,The shirts are blurry and hurting my eyes.,1,10704,1730
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",27,lion,animate,plural,definite,target,match,The lions have large manes,1,15083,1747
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",26,owl,animate,singular,definite,target,match,The owl looks like it's covered in rust,2,10229,1732
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",21,light bulb,inanimate,singular,definite,target,match,The light bulb is not in a socket,1,7840,1742
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",20,cat,animate,plural,definite,target,mismatch,The cats are surfing reddit,4,9486,1749
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",23,tire,inanimate,plural,indefinite,target,mismatch,Tires that look like tubes,2,9660,1735
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",22,football,inanimate,singular,indefinite,target,mismatch,A football that looks a little odd shaped.,4,15545,1751
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",6,zipper,inanimate,singular,definite,target,mismatch,The zipper that isn't attached to anything.,2,7526,1728
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",7,toilet,inanimate,plural,indefinite,target,match,Toilets collect germs very easily.,5,10102,1738
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",4,sword,inanimate,singular,definite,example,mismatch,,2,11016,
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",5,towel,inanimate,singular,indefinite,target,mismatch,A towel that looks brand new,4,11380,1729
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",2,mouse,animate,singular,definite,example,match,,1,6993,
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",3,zebra,animate,singular,indefinite,example,mismatch,,3,13735,
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",1,bus,inanimate,singular,indefinite,example,match,,2,13892,
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",8,computer,inanimate,plural,definite,target,match,The computers are not powered on,1,6778,1736
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",9,couch,inanimate,plural,indefinite,target,mismatch,Couches are made of leather,4,6883,1731
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",14,fox,animate,plural,indefinite,target,match,"Foxes , what do foxes say?",4,14245,1745
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",15,cow,animate,plural,definite,target,match,The cows look fake.,1,7072,1741
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",16,shark,animate,singular,indefinite,target,match,A shark that is large and scary looking,1,5679,1734
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",17,dolphin,animate,plural,indefinite,target,mismatch,Dolphins are diving,1,5859,1748
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",10,skunk,animate,singular,definite,target,mismatch,The skunk is walking,2,5701,1740
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",11,fence,inanimate,plural,definite,target,mismatch,The fences are made of wood,2,8077,1733
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",12,bed,inanimate,singular,indefinite,target,match,A bed with 4 pillows and a comforter,2,8272,1739
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",13,penguin,animate,singular,definite,target,match,The penguin escaped Madagascar,1,15124,1750
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",18,guitar,inanimate,singular,definite,target,mismatch,The guitar is wooden,2,6044,1737
A2IPGJ1VALGMET,Tue Jan 06 08:28:45 PST 2015,"""English""","""""",19,dog,animate,singular,indefinite,target,match,A dog he has 101 spots,1,7071,1746
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",28,shark,animate,plural,indefinite,target,mismatch,Sharks are misunderstood.,4,4815,646
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",25,dolphin,animate,singular,definite,target,mismatch,The dolphin swims.,2,4759,641
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",24,kangaroo,animate,plural,indefinite,target,match,Kangaroos are a marsupial.,5,3928,625
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",27,dog,animate,plural,definite,target,match,The dogs have red collars.,1,4592,635
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",26,camel,animate,singular,indefinite,target,match,A camel is also known as a dromedary.,5,8194,628
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",21,lion,animate,singular,definite,target,match,The lion is a male lion with a mane.,1,4903,644
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",20,knife,inanimate,plural,indefinite,target,mismatch,Knives are useful tools when their blades are not plastic like the ones above.,2,9160,629
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",23,light bulb,inanimate,plural,definite,target,mismatch,The light bulbs are slowly replacing traditional bulbs.,1,5104,640
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",22,cow,animate,singular,indefinite,target,match,A cow can be a milk cow or a variety of other types. ,5,7960,636
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",6,turtle,animate,plural,definite,target,mismatch,The turtles have very interesting shell designs.,2,6950,647
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",7,towel,inanimate,plural,indefinite,target,match,Towels have a blue stripe.,2,4647,642
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",4,mouse,animate,singular,indefinite,example,mismatch,,4,4976,
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",5,cat,animate,singular,definite,target,match,The cat has a red collar.,1,4722,638
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",2,bus,inanimate,singular,definite,example,mismatch,,1,7743,
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",3,sword,inanimate,singular,indefinite,example,match,,2,5599,
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,,2,7839,
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",8,chair,inanimate,singular,indefinite,target,mismatch,A chair has a curved back.,4,9760,639
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",9,peacock,animate,plural,indefinite,target,match,Peacocks are only colorful if they are male.,5,5921,643
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",14,shirt,inanimate,singular,definite,target,match,The shirt has pink stripes on the arms.,1,5111,634
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",15,fence,inanimate,singular,indefinite,target,match,A fence can be used for home security.,5,4392,645
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",16,clock,inanimate,plural,indefinite,target,mismatch,Clocks have white hands.,2,3927,631
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",17,boat,inanimate,singular,indefinite,target,mismatch,A boat has large sales.,2,12257,637
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",10,guitar,inanimate,plural,definite,target,match,The guitars are acoustic.,2,4623,633
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",11,piano,inanimate,singular,definite,target,mismatch,The piano is either a baby grand or grand piano.,1,8512,632
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",12,cheetah,animate,singular,indefinite,target,mismatch,A cheetah is the fastest land animal.,5,6103,630
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",13,trumpet,inanimate,plural,definite,target,mismatch,The trumpets are usually too loud in marching band.,2,5408,626
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",18,football,inanimate,singular,definite,target,mismatch,The football has yellowed lacing from use.,1,8287,627
AUJYDLLP0JMMF,Tue Jan 06 08:28:47 PST 2015,"""English""","""""",19,pig,animate,plural,definite,target,match,The pigs are highly intelligent.,4,6504,624
A3ORE2BNURPVNI,Tue Jan 06 08:28:54 PST 2015,"""English""","""""",28,bear,animate,singular,indefinite,target,match,A bear has brown fur.,4,4355,1089
