WorkerId,SubmitTime,Answer 55,Answer 56,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is a loud instrument.,787,1,4314,27,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,butterfly,A butterfly landed on the flower.,3881,2,4175,26,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,pig,Pigs were rolling in the mud.,552,2,6985,21,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,owl,The owl kept watch through the night.,3860,2,3486,20,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,zipper,A zipper will often break before the pants wear out.,862,1,4904,23,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,light bulb,Light bulbs need to be replaced when they burn out.,2651,1,11963,22,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,3783,47,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,rabbit,The rabbits multiply frequently.,853,1,3855,46,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,bicycle,The bicycle has sat in the garage for two years.,4192,2,3456,45,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,light bulb,The light bulbs needed to be replaced.,721,2,5079,44,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,towel,The towel is wet.,1915,2,2423,43,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,908,2,3039,42,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,elephant,The elephants ran from the hunters who came in noisy jeeps.,2319,2,6607,41,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,2211,1,2494,40,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets are clogged,4206,2,4030,49,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats are a lot of fun.,3791,1,2766,48,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers are helpful for completing tasks.,740,1,5064,6,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,bicycle,Bicycles can be dangerous.,4020,1,3670,7,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,4020,1,7965,4,example
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles rolled across the floor.,2079,2,5959,5,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,2079,1,23217,2,example
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,2079,2,6639,3,example
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,2079,2,20168,1,example
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bicycle,A bicycle can be a healthy way to commute to work.,2330,1,10839,8,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is an instrument.,1658,1,3583,9,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,skunk,The skunk stinks real bad,292,2,2975,14,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,butterfly,The butterfly landed on the flower.,4287,2,2607,15,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,elephant,An elephant is very large.,3070,1,6783,16,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,computer,The computer is on the desk.,3316,2,9299,17,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites were flying along the beach. ,4279,2,6727,10,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,bed,The beds were identical.,2709,2,2829,11,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion roared.,4142,2,3629,12,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin aided the stranded fisherman,1763,2,2612,13,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,493,1,3204,36,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion is the king of the jungle and its roar is feared through its kingdom,4072,1,5637,37,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,car,The car was stopped by the police officer.,159,2,7886,34,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers required maintenance for optimal performance.,2846,1,15077,35,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,pigeon,The pigeons eat seeds.,606,2,10686,18,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,dolphin,Dolphins act funny,3344,1,3198,19,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,piano,Pianos can produce beautiful music is played properly. ,2277,1,6942,30,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,chair,Chairs and desks are what make up the classroom.,2371,2,7341,31,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets overflowed and made a big mess.,2592,2,4201,38,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,pigeon,Pigeons flew over our heads.,1817,2,9987,51,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,television,Televisions are entertaining,1423,1,2551,32,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,cheetah,A cheetah killed the rabbit. ,3926,2,2591,52,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,panda,A panda looked for leaves to eat.,1845,2,3350,53,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,kite,Kites are nice to have on summer days,1046,1,4556,54,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,skunk,A skunk  A skunk will spray you if threatened.,4146,1,6274,50,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cat,Cats are cute when they sleep.,681,1,4368,33,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,pig,A pig are very fast.,703,1,12512,39,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,knife,A knife cuts through butter easily when it is hot.,258,1,5591,29,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,lion,The lions are fierce.,810,2,5827,28,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,trumpet,The trumpet blew a fierce blast,1798,2,3942,25,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,panda,The panda lived in the zoo with his family.,3576,2,4721,24,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,towel,Towels were handed to each swimmer.,636,2,4540,27,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,peacock,A peacock has very colorful tail feathers.,933,1,4175,26,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,car,A car was speeding down the road.,4114,2,4256,21,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,zipper,The zippers on the jacket were stuck.,3624,2,3732,20,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,penguin,The penguins kept warm by hugging.,1147,2,4111,23,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cat,Cats have nine lives. ,1250,1,3316,22,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,shark,Sharks are not as dangerous as man.,3448,1,5265,47,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,boat,A boat is a form of water transportation.,4227,1,3500,46,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,shark,The sharks swam frantically.,2540,2,2650,45,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bicycle,The bicycles zoomed in and out of traffic.,1806,2,4646,44,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,towel,The towel was wet,2014,2,2927,43,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,turtle,The turtles move slowly.,3825,2,3724,42,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,fence,The fences are built well.,802,2,6466,41,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,squirrel,The squirrels eat nuts while sitting in the tree,296,2,11342,40,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,toilet,The toilet Was overflowing,1339,2,5670,49,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,pig,The pigs oinked and rolled in the mud.,3584,2,3856,48,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,guitar,The guitars were so loud,2987,2,4059,6,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,skunk,Skunks are cute but stinky.,3767,1,2945,7,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,zebra,The zebra is not extinct.,3767,1,5575,4,example
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,couch,A couch is where I take my naps.,2245,1,4766,5,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,mouse,A mouse lives in my house.,2245,2,8393,2,example
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,sword,Swords are weapons.,2245,1,5748,3,example
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bus,The buses were blocking traffic.,2245,2,9002,1,example
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,trumpet,The trumpets hurt my ears.,3856,2,3105,8,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,turtle,The turtles move slow,1655,2,8235,9,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,chair,The chair creaked with age.,167,2,4692,14,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,piano,The piano sounds beautifully.,3812,2,2438,15,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,gorilla,The gorillas are big,1402,1,2203,16,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,owl,The owls landed on our chimney every night for months.,1744,2,3762,17,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,gorilla,Gorillas are huge.,1833,1,2492,10,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,elephant,The elephant sucked water through his trunk.,3506,2,3443,11,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,peacock,The peacocks was walking around the zoo today.,4155,2,3284,12,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,skunk,The skunk stank up the house,2744,2,3234,13,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,cow,A cow is delicious,4238,1,4734,36,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,camel,The camels are big,1379,2,5364,37,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,shark,The sharks will bite a swimmer,294,2,6005,34,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,towel,A towel is used after a shower.,773,1,4543,35,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cow,Cows ate their cud.,2181,2,5201,18,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,kite,Kites are hard to fly.,1001,1,8274,19,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bed,The beds were lined up in the prison galley.,939,2,4504,30,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,knife,Knives cut things.,2101,1,2548,31,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,gorilla,The gorillas were old.,2432,2,3734,38,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,marble,A marble rolled under the sofa. ,4269,2,4032,51,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,penguin,The penguins wobbled home,2761,2,5011,32,target
ACNSYEVDLP6CU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,car,The cars involved in the accident were totaled. ,1256,2,3976,52,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites soared high in the sky. ,3932,2,1687,53,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin aided the stranded fisherman,1763,2,1729,54,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,definite,pigeon,The pigeons eat seeds.,606,2,1604,50,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is a loud instrument.,787,1,1746,33,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,indefinite,dolphin,Dolphins act funny,3344,1,1986,39,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers required maintenance for optimal performance.,2846,1,8344,29,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,493,1,2140,28,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,908,2,2728,25,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,10259,24,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,indefinite,pigeon,Pigeons flew over our heads.,1817,2,1796,27,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,butterfly,A butterfly landed on the flower.,3881,2,1921,26,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bicycle,A bicycle can be a healthy way to commute to work.,2330,1,2092,21,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,television,Televisions are entertaining,1423,1,1750,20,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,definite,dog,The dogs like to bark.,774,2,2377,23,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,indefinite,zipper,A zipper will often break before the pants wear out.,862,1,2160,22,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,elephant,An elephant is very large.,3070,1,1800,47,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion is the king of the jungle and its roar is feared through its kingdom,4072,1,2671,46,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,piano,Pianos can produce beautiful music is played properly. ,2277,1,3822,45,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,definite,bicycle,The bicycle has sat in the garage for two years.,4192,2,2116,44,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,definite,towel,The towel is wet.,1915,2,1683,43,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,bicycle,Bicycles can be dangerous.,4020,1,2482,42,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets are clogged,4206,2,3473,41,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,definite,elephant,The elephants ran from the hunters who came in noisy jeeps.,2319,2,2835,40,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets overflowed and made a big mess.,2592,2,2259,49,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,light bulb,The light bulbs needed to be replaced.,721,2,2434,48,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,definite,rabbit,The rabbits multiply frequently.,853,1,8496,6,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,shirt,The shirts were ironed.,4331,2,2379,7,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,4331,1,3679,4,example
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,knife,Knives were thrown by the performer at the apple on his assistant's head.,1742,2,3109,5,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,1742,2,2740,2,example
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,1742,2,6701,3,example
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,1742,1,5662,1,example
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,skunk,The skunk stinks real bad,292,1,2643,8,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,guitar,Guitars have a unique sound.,610,1,1935,9,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites were flying along the beach. ,4279,2,2068,14,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles rolled across the floor.,2079,2,3000,15,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,panda,The panda is a very rare bare in the jungle,668,2,2930,16,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,definite,computer,The computer is on the desk.,3316,2,1765,17,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers are helpful for completing tasks.,740,1,2259,10,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,butterfly,The butterfly landed on the flower.,4287,2,2173,11,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,indefinite,cheetah,Cheetahs are very fast cats.,2815,1,2130,12,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats are a lot of fun.,3791,2,2601,13,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is an instrument.,1658,1,2065,36,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,cheetah,A cheetah killed the rabbit. ,3926,2,1602,37,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,light bulb,Light bulbs need to be replaced when they burn out.,2651,1,2931,34,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion roared.,4142,2,2032,35,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,owl,The owl kept watch through the night.,3860,2,1778,18,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,singular,definite,car,The car was stopped by the police officer.,159,2,1593,19,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,skunk,A skunk is one of the worst animals to encounter.,878,1,2158,30,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,2211,1,2771,31,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,bed,The beds were identical.,2709,2,2574,38,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,indefinite,squirrel,A squirrel is climbing up the tree.,3294,2,1538,51,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,plural,indefinite,pig,Pigs were rolling in the mud.,552,2,1764,32,target
AAXYYH9MI3PJM,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,indefinite,chair,Chairs and desks are what make up the classroom.,2371,1,2770,52,target
