WorkerId,SubmitTime,Answer 21,Answer 22,question_number,subject,animacy,number,definiteness,type,image,sentence,response,rt
Y77KU37Q0AHY7XM95CEHRIPV8LVU8H,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",17,lamp,inanimate,singular,indefinite,target,mismatch,A lamp gives a soft glow.,5,6852
34690POVKOO7G7IRYVL5WP91UPYHY0,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",10,pig,animate,singular,definite,target,match,The pig sleeps in the mud.,2,16928
BAWROLAAQHWQGOW3CXQFR7S7ZI7IQS,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",11,kite,inanimate,plural,indefinite,target,mismatch,Kites Soared above,1,13778
H2L7LZ8S5P7YC87FLN309JD1PVB86J,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",12,elephant,animate,plural,definite,target,match,The elephants have long trunks.,1,10534
MVRMT0GF0SHSD4OO3HWDLIH9L6D2RD,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",13,squirrel,animate,plural,indefinite,target,match,Squirrels keep stealing the bird seed from the feeders. ,1,9001
7FQSKIS49AR9SJMD9C4UORVQQSBD4Y,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",18,camel,animate,singular,definite,target,mismatch,The camel is in the desert.,2,10707
1E6WBH7WT5DG60KE6G5BOR0K3NTNKJ,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",19,cheetah,animate,plural,definite,target,mismatch,The cheetahs enjoy the kill,5,13808
VWWKAUXQGBQ9WSJU974C3341HU8BZV,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",20,pigeon,animate,singular,indefinite,target,mismatch,A pigeon lives in the city,1,4987
CSC7LLWKZSFXJIHB510B2Y0DJSM59N,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",6,car,inanimate,plural,indefinite,target,mismatch,Cars moved noisily in the night.,1,5960
L0XI8ADNBLFGHWYIW224IMWNYBECEP,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",7,kangaroo,animate,plural,definite,target,match,The kangaroos jump a lot,5,4672
TKJ7PRO8Z1IAVKEYDBL4WI7YWO589V,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,8521
RIZTPFWXSA23JPS2WF4GUUQQX1VEEQ,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",5,knife,inanimate,singular,indefinite,target,match,A knife is sharp.,4,7952
2CPRBDAJD1ZZW2Y18ZC9VMECZ0IB2S,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,7004
EWKUFE6P4W0WFTSC3X448ZHFF116IO,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,6047
IUL18KZKFVXGE3CAI7DI5A4WB3QVJ5,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,12199
AOQBE68ZKWNKS4D406BNUIM0QZXEMR,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",8,turtle,animate,singular,definite,target,match,The turtle swims in the ocean.,4,5194
2Z6M2DB11XWQJIAJ2CG99ITNU544JU,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",9,cow,animate,singular,indefinite,target,mismatch,A cow chews its cud.,1,4963
EDW7XZLXI0I78ZY3IBBK9KM1WN1CM3,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",14,skunk,animate,plural,definite,target,match,The skunks sometimes stink,4,4074
YSC0M4IKG0C35SHC09YMBPQTWSLCV6,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",15,piano,inanimate,singular,definite,target,mismatch,The piano sounds beautiful.,4,4486
KTREPZ7LFZYI23N9P1R6OIJS2EWUHQ,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",16,zipper,inanimate,singular,indefinite,target,match,A zipper closes the jacket.,1,3900
1S7M4DXHZ87D9SW7YECDVGOW3KGE91,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",17,dolphin,animate,singular,definite,target,mismatch,The dolphin can swim.,5,3824
RU5JSXKL5NA8V6Z9G0EYFHIHG1ZUZB,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",10,owl,animate,singular,definite,target,match,The owl hoots at night.,5,3740
B6RK1QTFOFGV5MRBNKWWAHS1OAEEUD,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",11,lion,animate,plural,indefinite,target,mismatch,Lions proweled the lands.,1,4587
KCEA5IJ2LSEE1JVP8YO6ROOFGYJ29O,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",12,panda,animate,plural,definite,target,mismatch,The pandas are fun to watch.,5,3896
V74HBIGZPH2CLU7B846NAK1TEXMDI5,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",13,towel,inanimate,plural,indefinite,target,match,Towels are clean.,1,4061
C35SBKRESRDD6DKNKIC6RE9HK1AC9I,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",18,gorilla,animate,plural,indefinite,target,match,Gorillas swing in trees.,5,6481
ML06HX3Z7FN4KSQTLDWYBKZ2T1NS6Y,Mon Jan 19 15:55:49 PST 2015,"""English""","""""",19,bear,animate,plural,definite,target,mismatch,The bears hibernated for the winter.,5,5771
IPEZNDGCN72F84MM12NS66YEYOSY9C,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",20,kangaroo,animate,singular,definite,target,match,The kangaroo likes to jump.,5,19915
5M8CS2MQ728GTOXHXL9Z3LWGK7FAVI,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",6,zipper,inanimate,plural,indefinite,target,match,Zippers help hold up my pants,5,5886
J4SM16NC5SO72346086FJIGOEOTLY9,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",7,squirrel,animate,singular,definite,target,match,The squirrel gathered its nuts for the winter.,2,8171
K1TASAE06ETQ1GVRKLDMJJSNQJVDBV,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,3710
LDIYA5KEQBHKG5SJDYIWHXOZ38XCHS,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",5,panda,animate,singular,indefinite,target,mismatch,A panda looks very cuddly.,5,35222
EHUIPXQS6Y6R69JI6MPPMI4PXBAL90,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,8095
NDOIFIPJNZETOD29ISUGPG7MUVGOOG,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,11263
YK5GGV12KTOLDPCJLNFGLWKL1NRBXR,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,147307
IG3XA7P8LHOU8X5ETTG153IS5PXSLC,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",8,penguin,animate,plural,definite,target,mismatch,The penguins are used to cold. ,5,79756
Q18EDJHX2MXUEQVYNEM0GEQXNBDDUT,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",9,piano,inanimate,plural,indefinite,target,mismatch,Pianos are well tuned.,5,6336
JB00GX551SHW0S7G86H7ABBNDGVVY7,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",14,couch,inanimate,singular,indefinite,target,mismatch,A couch has soft cushions.,5,4103
360GW20YOECS1CRZ2GXI7M2RG69FSM,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",15,butterfly,animate,plural,definite,target,mismatch,The butterflies migrated down to Mexico.,4,5411
UUR15G1I35VFLR08B177213G0QLPGP,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",16,cheetah,animate,singular,definite,target,mismatch,The cheetah runs really fast.,5,4180
VWHU1TCWBWX8B9KFS0S4FI4SBH18DR,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",17,fence,inanimate,plural,indefinite,target,match,Fences make the yards in town look nicer.,5,3767
20RJ40E5QQSOVP4R3XLPLDX3R87OV3,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",10,tire,inanimate,plural,definite,target,match,The tires are round,2,220391
K7E5EO6ZG699FTMAZWDX8N1M3BFRDG,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",11,kite,inanimate,singular,indefinite,target,match,A kite flies high in the sky.,1,5040
FL4R54MMAMQDSK2XCDMX8VJZC54O94,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",12,penguin,animate,singular,definite,target,mismatch,The penguin lived in a cold climate.,3,7346
6Z4DNQ8DYMY7EXOAQ8NNWGQ1791SDI,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",13,camel,animate,plural,indefinite,target,mismatch,Camels drank water in the desert,4,7874
3JCRJHLUZKDKDMXJS7QYBHBVHHU0BN,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",18,football,inanimate,plural,definite,target,match,The footballs were specially designed for professional competition.,5,3675
QV0DHF28O0YTMKXG2KSYFQYNDG87US,Mon Jan 19 15:55:50 PST 2015,"""English""","""""",19,turtle,animate,singular,indefinite,target,match,A turtle lives at the zoo,5,6649
1MIW6X3CFBH5BCAK8ONCA49B3KJ1B6,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",20,penguin,animate,plural,definite,target,match,The penguins are used to cold. ,4,4203
CFC2L7MBZDY9KFD0F63AZXG0GRA0BI,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",6,panda,animate,singular,indefinite,target,match,A panda looks very cuddly.,5,5646
3831AIERVJ2UJTZAJR374NNUJWHMCF,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",7,squirrel,animate,singular,definite,target,mismatch,The squirrel gathered its nuts for the winter.,5,7046
IO3CZ5ENICUVNEMA2Z1PXECXUEE840,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,19569
NJ8NC2DON2PDAQMSOM7HD97KOF9F1U,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",5,football,inanimate,plural,definite,target,mismatch,The footballs were specially designed for professional competition.,5,9257
46J8ENQ46HT4SCFCBHQ34TNFPD6KFJ,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,4256
ET41JNQENKCWCWLQJMX33WOLAZAZSV,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,5,15991
8JQWKVUOH7CY5MOREBEN49NSQ6ZLU2,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,9890
2ULK6J6U4CKFELPFSD2XZBFXLP38US,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",8,camel,animate,plural,indefinite,target,match,Camels drank water in the desert,5,7180
QFUAXWY9KBULC8SXYD3HLP17MXNE9F,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",9,penguin,animate,singular,definite,target,match,The penguin lived in a cold climate.,4,16948
35GUFLXAHVWI0IC897OE6LJP8YN9EH,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",14,fence,inanimate,plural,indefinite,target,mismatch,Fences make the yards in town look nicer.,4,10756
5TOP9V652KXIDKTRWU3W7I5OVX9SVX,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",15,tire,inanimate,plural,definite,target,mismatch,The tires are round,4,11446
74XRYRXI6OG6ZBINJ5ULCLQL58E6OI,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",16,kite,inanimate,singular,indefinite,target,mismatch,A kite flies high in the sky.,4,5513
LYPLXX4NSXJQMS8UO2KZ8WK4C42IOO,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",17,piano,inanimate,plural,indefinite,target,match,Pianos are well tuned.,4,61117
X7V3EE156I24L28Z59WALN7OCP7GVR,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",10,couch,inanimate,singular,indefinite,target,match,A couch has soft cushions.,5,12607
PSSUIFOEDL31K75ZOXM2VEAFFTBDTF,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",11,butterfly,animate,plural,definite,target,match,The butterflies migrated down to Mexico.,2,5516
MBRLUB0JK5T59MB0WVCTR8HTCA7XT0,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",12,zipper,inanimate,plural,indefinite,target,mismatch,Zippers help hold up my pants,2,10446
7R961PHWOUKZLHFNWDLPDUD4SUIXXM,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",13,kangaroo,animate,singular,definite,target,mismatch,The kangaroo likes to jump.,2,8947
0OC2NJF0SUSM4X45F2SMZCE4C6EDQU,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",18,cheetah,animate,singular,definite,target,match,The cheetah runs really fast.,2,4638
NOGMULL6IBC6650AZON8A399GH3L0C,Mon Jan 19 15:56:23 PST 2015,"""English""","""""",19,turtle,animate,singular,indefinite,target,mismatch,A turtle lives at the zoo,1,24133
D6E7BLZ9QPDYGWJLAQF236EOH0KGDF,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",20,zipper,inanimate,plural,indefinite,target,mismatch,Zippers help hold up my pants,5,3819
6ZESAG40C5FL7G3T8DE52E36AU7RVX,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",6,squirrel,animate,singular,definite,target,mismatch,The squirrel gathered its nuts for the winter.,2,6658
QVZWWNNKRQPQ37MADGE5YKRIZW955U,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",7,camel,animate,plural,indefinite,target,match,Camels drank water in the desert,2,8497
TQSXMK1FXWBSHZEV9LS9TNY53FPS6H,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,4242
RT5HO7DR842P9JP8Z0T8JQEIMYGYGJ,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",5,couch,inanimate,singular,indefinite,target,match,A couch has soft cushions.,5,13536
QPQ493P0DIHGZR65V4E1A7B3EJLGRZ,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,9098
FOITBA0WGLT8T0OYSBFLICOGP3TQUU,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5360
NM4UN5REKMMFVVZ2UQ5STL99IC3AET,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,11900
8XDXWKWQCX6WETONI8XVZKZPGJUQDD,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",8,penguin,animate,plural,definite,target,match,The penguins are used to cold. ,5,4114
6CWLYG9MDGL4BBH841D8ELG2I8Q5HX,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",9,turtle,animate,singular,indefinite,target,mismatch,A turtle lives at the zoo,1,4099
E3JCBBGQE1W0ZYZQX8J41SYJRMFVMX,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",14,panda,animate,singular,indefinite,target,match,A panda looks very cuddly.,4,6155
V47W8CMYRFSJ25W5JGX486M3HUGHPM,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",15,fence,inanimate,plural,indefinite,target,mismatch,Fences make the yards in town look nicer.,4,5054
89GGAW8KCQ871DYEZITY7VWOZ5E371,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",16,football,inanimate,plural,definite,target,mismatch,The footballs were specially designed for professional competition.,4,25690
4VUV89JFD8NMEH5I888ONJW7FIMS1L,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",17,kite,inanimate,singular,indefinite,target,mismatch,A kite flies high in the sky.,5,5107
VI8JBC1WHRR4YHJ4PRFFSM7M2GSKHO,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",10,kangaroo,animate,singular,definite,target,mismatch,The kangaroo likes to jump.,4,3979
XXPYTS6MMP0UNA0XKLH7E5PVZE7MER,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",11,piano,inanimate,plural,indefinite,target,match,Pianos are well tuned.,4,4327
SX7TRIQ9QWBY60191UI0D35KGNOVLO,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",12,butterfly,animate,plural,definite,target,match,The butterflies migrated down to Mexico.,2,5298
WB92TTV4ASG4I7SA5O3XQS851OIKRN,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",13,penguin,animate,singular,definite,target,match,The penguin lived in a cold climate.,2,4472
V0QUTEON8LHL7PQ9DWKPFQYEZV4O8M,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",18,tire,inanimate,plural,definite,target,mismatch,The tires are round,4,2901
G80DO8OWMYH6ZORD1JZBNXDU3TVJGX,Mon Jan 19 15:57:08 PST 2015,"""English""","""""",19,cheetah,animate,singular,definite,target,match,The cheetah runs really fast.,4,5872
RZEZKAC48R0N8OM5LR5UUQSOP7OYWZ,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",20,turtle,animate,singular,indefinite,target,match,A turtle lives at the zoo,2,5109
91OF4UWVOV5WICLXK394K4QJQ1O26G,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",6,butterfly,animate,plural,definite,target,mismatch,The butterflies migrated down to Mexico.,4,5494
PJU46MB3SOF3UX4KNUXZ8ZQER667XS,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",7,panda,animate,singular,indefinite,target,mismatch,A panda looks very cuddly.,4,2296
Y8KO9N4LWOBBMYW5E4T2JVGRLJKDMI,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,2588
ULJ78IHAIPHVFZOVBJN228V4EWRNW6,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",5,fence,inanimate,plural,indefinite,target,match,Fences make the yards in town look nicer.,2,5214
D4UVCTWI4GT3F5VKWGV2ZXWLPK7QNL,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,3,8887
IE8UJIVKXCAV5RESB1H26L6D6IG4U7,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,1,4494
Y6VKJGZOEM9ME3LVK8CWL0JQ0EBKCD,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,2,13896
WR1YQWQYZBLMJBPI80GKMRZOBBWWYI,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",8,kangaroo,animate,singular,definite,target,match,The kangaroo likes to jump.,4,2584
51717QHIZVTMNP0JYK2HOHW4BC9B4L,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",9,penguin,animate,plural,definite,target,mismatch,The penguins are used to cold. ,4,3920
13LDM0QPO1HS2NOS2H9GY6U33PEIDS,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",14,kite,inanimate,singular,indefinite,target,match,A kite flies high in the sky.,5,2247
LOOAU0PP7ZO3K58KYCDA94P6JZQD4X,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",15,camel,animate,plural,indefinite,target,mismatch,Camels drank water in the desert,5,4712
GOST25Y4OCEJX3D4WE887ALTUSZ1DW,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",16,squirrel,animate,singular,definite,target,match,The squirrel gathered its nuts for the winter.,4,1926
21ZUHS8I7DOEH0Q7EQURHD3EAV1R0H,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",17,zipper,inanimate,plural,indefinite,target,match,Zippers help hold up my pants,2,2004
G9QO5Y3TBQD7UFUNIQ4YHKQB5RNWOZ,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",10,couch,inanimate,singular,indefinite,target,mismatch,A couch has soft cushions.,4,2571
6MIOFS15LF2BSI3PQ8LRT2QORYKCUS,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",11,piano,inanimate,plural,indefinite,target,mismatch,Pianos are well tuned.,5,2817
68X3JZTILSRG2TOC3LHOQE3JGFUOTZ,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",12,cheetah,animate,singular,definite,target,mismatch,The cheetah runs really fast.,5,2529
U0GOTSY9UCF1WM9CTM274EI89UWNUB,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",13,football,inanimate,plural,definite,target,match,The footballs were specially designed for professional competition.,2,5123
SISXEEQLO027INBLI58U4NNY24581L,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",18,tire,inanimate,plural,definite,target,match,The tires are round,5,6275
DDV6320IMFQ9FUCRGK5TGM4KAIJ5SZ,Mon Jan 19 15:57:28 PST 2015,"""English ""","""""",19,penguin,animate,singular,definite,target,mismatch,The penguin lived in a cold climate.,5,2825
LYRDX7FZH2GEA20POZGMOYCBZV6H8F,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",20,cow,animate,singular,definite,target,mismatch,The cow eats grass.,2,6630
IN23127K1KR8B8AWCJOU09QL85661A,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",6,camel,animate,singular,definite,target,match,The camel is in the desert.,1,9135
C9VEYRWIF8KO609YFDJAJ6XQ183E36,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",7,dog,animate,singular,indefinite,target,mismatch,A dog likes to eat a bone.,2,6262
GNUKX4ESURTSO7E2HAVWJEY84ADS0O,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5296
QA0H35P4NX2B2OEJ65VXG62TDHM2IA,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",5,piano,inanimate,plural,definite,target,mismatch,The pianos are hard to play.,2,11621
3ZUZNFN7LHLTSHH5NH010PPH0I7U1I,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,9010
0HX5PNKB7R5VSARFTHB4LC2DK3KYVJ,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",3,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,8299
003E13U6TCPC5QWESY2KPG3KLHISD1,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",1,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,14571
E8MOC6DSV653EBQAQUSPXGUS2LEB5U,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",8,squirrel,animate,plural,indefinite,target,mismatch,Squirrels keep stealing the bird seed from the feeders. ,1,6921
5KERN60BYAK7PTIQCWARA91QS0PF7L,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",9,bear,animate,singular,indefinite,target,match,A bear looks for food in garbage cans.,2,5942
ICMCTCSVLFVLI3S8BXRT6QPSQ1GV3U,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",14,bed,inanimate,plural,indefinite,target,match,Beds were slept in,2,9562
WTGC1IQVCNPFXKTP3CBNCH6Q8VA5QX,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",15,knife,inanimate,plural,definite,target,match,The knives are very sharp.,1,4626
Y4XPH8UOFB1OVSCPHWZSVX6V4RS1XO,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",16,pig,animate,singular,definite,target,mismatch,The pig sleeps in the mud.,1,5164
7PEIQIF7JH1UQMASF5ZYXHDN6X1D5D,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",17,lamp,inanimate,singular,indefinite,target,match,A lamp gives a soft glow.,3,7044
FH2CU09OQCLOC504PODTMDAUH6JWCE,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",10,chair,inanimate,plural,indefinite,target,mismatch,Chairs are needed for the cafeteria.,2,9792
CR82LNAK41LGLS8EW1KEMQ159AGT1X,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",11,elephant,animate,plural,definite,target,mismatch,The elephants have long trunks.,2,9660
9HC9QKZFJKVCJ23AY8FTR4Q87KKKKK,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",12,lion,animate,singular,definite,target,match,The lion stalks its prey.,2,4947
BBSQ0XRVO4PIXFAPHJG0632Y8UKZQJ,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",13,shirt,inanimate,singular,indefinite,target,mismatch,A shirt needs to be ironed. ,4,8407
MZQVVTMV3PYF3IMZ818TH6NPK9QHYR,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",18,cheetah,animate,plural,definite,target,match,The cheetahs enjoy the kill,2,5686
78B1U2YQZXUERSD7LSNKBLDC2NWHLE,Mon Jan 19 15:58:54 PST 2015,"""English""","""""",19,kite,inanimate,plural,indefinite,target,match,Kites Soared above,1,5357
ZLHPWRL767IHTR595IK5GTPZ9257PF,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",20,pigeon,animate,singular,indefinite,target,mismatch,A pigeon lives in the city,2,5370
6FJ0LZNELO84J6WQOQAK5EJFHOS0NS,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",6,towel,inanimate,plural,indefinite,target,match,Towels are clean.,1,6724
G6P78NFMINC7RIBOIHM8RQP1G7U79D,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",7,owl,animate,singular,definite,target,match,The owl hoots at night.,5,4166
T0V8NFFZ5F66PTDL2PMIDXWFM11MRA,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,7001
IR03SSAZU1ZWJ6JXX2WYX25CF35A16,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",5,knife,inanimate,singular,indefinite,target,match,A knife is sharp.,5,10599
3V6IOLDBC5FYYU3TAVSOT95ENRC3VL,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,10660
P2CXGL8UNPDTPQOFB4Y9Y01Q1S7QXJ,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,6539
0G9OG4RTGYO0SEQO7I4X8WYK5VU0OO,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,12453
VT30ZG1VZU19U9GHTDGNI8YGAMMYUS,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",8,kangaroo,animate,plural,definite,target,match,The kangaroos jump a lot,5,4933
P8WA9TDAZKCJ4S2JCOYZTSOVK8A635,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",9,piano,inanimate,singular,definite,target,mismatch,The piano sounds beautiful.,3,5263
SU73IM121KCWHIKUUILLDMG6Q8A8N0,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",14,panda,animate,plural,definite,target,mismatch,The pandas are fun to watch.,2,5958
XEDQN34LF6PAHM1GXST12NPH7DOH0L,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",15,dolphin,animate,singular,definite,target,mismatch,The dolphin can swim.,5,3064
9U853DY2PF1PC6GS9V7UL2U5YNDEO9,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",16,cow,animate,singular,indefinite,target,mismatch,A cow chews its cud.,5,4383
FNPMXWE11KDYOP1GFBTKB5XDRRD27F,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",17,lion,animate,plural,indefinite,target,mismatch,Lions proweled the lands.,5,5194
JIB4V0U2WQXP2EATBP37N2CLS5IGC6,Mon Jan 19 15:59:13 PST 2015,"""english""","""thx""",10,bear,animate,plural,definite,target,mismatch,The bears hibernated for the winter.,5,4789
