WorkerId,SubmitTime,Answer 55,Answer 56,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
YTVCPHU0IUUTXI9600D56QXF8QY14I,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,football,Footballs fill the air.,828,1,6204,16,target
5IJUK7Z05UYCSUQ5DK4VBZBHAWVW40,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,knife,The knives were kept in the drawer.,661,2,3659,17,target
X051H9JKCQ2OUW1GAEZSG5KA7W0K8Z,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,dog,The dog chased the cat.,2912,2,1717,10,target
ZGXATRLH75QWOGHZ3P4NGHGMPHCQXE,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,fence,Fences are put to protect animals from getting in or to provide privacy,4105,1,2872,11,target
D013KZLTTZC82XYELKIS6Z5S3YIRBS,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,penguin,The penguins are grouped together in the cage.,2257,2,2429,12,target
GS0QZEZFL9UREOF2T88T2Z7JH34L2J,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,knife,A knife needs to be sharpened regularly.,872,1,3371,13,target
8DY8BGYEVRZUXROZ8AC05P008NJFKR,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,piano,A piano was in the band room.,2469,2,4163,36,target
P2C297EBYRJ7XHVOIOSQQGKN0SCN1P,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,owl,The owl says HOO at night,3330,1,3257,37,target
IKXCNA48TPEA5D914FV1BFOULZTPRF,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,light bulb,A light bulb went off in his head.,3428,2,8291,34,target
N0OH1S3Z1C26C4UPF8LELHG8BAW436,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,lion,Lions stalked their prey in the jungle.,1755,2,4354,35,target
WNMDD503SFBESSZCDOGI4134TJ12IM,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bicycle,A bicycle can be handy,2021,1,2001,18,target
RF751HQRQK5Q7510WFV6AN7D89V82Q,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,owl,Owls are said to be wise.,3608,1,1906,19,target
465UDLO2YKC5V0IJF10CYK3B9KKLF0,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,elephant,The elephants stroll across the savanna.,3306,2,4548,30,target
MJLKPIG9S1XBDKHCR9BNSI777QRW3T,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,shark,A shark can bite hard.,589,1,2797,31,target
EU1LPMVFPFSXWZQMVHDL7KPNI3DCUA,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,television,The televisions are very large and expensive.,3894,2,3065,38,target
9TPC75ZMPT0AC24D213ZHGEYS934GE,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,toilet,Toilets are needed in houses.,710,1,2120,51,target
1NQMM8WPDD7XZXWJ011HPWW413ZFXA,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,toilet,A toilet is functional.,3761,1,1849,32,target
Z9ZI8P9FEM5Z8PQLHPQRVCAXL8HC0Y,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,chair,A chair is by the table.,2426,2,8586,52,target
0MUWPG4X90J7OEQVBAJ9RXW55W2BB2,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites soared high in the sky. ,3932,2,5383,53,target
LEW195B8NDEL2L45DBP1I2MQ6Y1L51,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,squirrel,A squirrel is climbing up the tree.,3294,2,9205,54,target
BK5W5LHGUVBZFUT1WH56NJMZBVYX7R,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,skunk,A skunk is one of the worst animals to encounter.,878,1,4269,50,target
EKM44OPSUYI9KQ7B1DEL4RTGJYPACA,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,shirt,The shirts were ironed.,4331,2,11375,33,target
6HN7ORLHO7DHGE4INFRH8XG9CZFBHS,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,panda,The panda is a very rare bare in the jungle,668,1,9804,39,target
8VW81I43NPOWRZKBVXVHWWZ92UBULG,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,guitar,Guitars have a unique sound.,610,1,3903,29,target
AYDLCIB8LTIXJN1W5MOTVTMLYHGN5U,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,cheetah,Cheetahs are very fast cats.,2815,1,2895,28,target
KRLHYVWRU9Y6OTDXEL9HVS4X470XN4,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,dog,The dogs like to bark.,774,1,5182,25,target
FR2H87J6E9HM9LBUC2JBOTYHEP9640,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,knife,Knives were thrown by the performer at the apple on his assistant's head.,1742,2,3966,24,target
2FJX1CD8JEGAL8BCKWPEH5T3EASFDI,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is a loud instrument.,787,1,4314,27,target
DJT7EUG87NDJKZ8OZ7G62NMXA2KVJ2,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,butterfly,A butterfly landed on the flower.,3881,2,4175,26,target
2G7QULEZDW0FJCC3657VRY18M45XSQ,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,pig,Pigs were rolling in the mud.,552,2,6985,21,target
RYTE1QBB3UYUN6WEGY2LY2VEPY94UJ,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,owl,The owl kept watch through the night.,3860,2,3486,20,target
4O60KVX9CMMXCSL41LGLNFC3ZDJC1G,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,zipper,A zipper will often break before the pants wear out.,862,1,4904,23,target
BSG5GQB1FTK7NCOXHMXF3Q6W7SLA03,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,light bulb,Light bulbs need to be replaced when they burn out.,2651,1,11963,22,target
ES4J3MWGJO2MINYFD7K8N0DT5XOLQL,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,3783,47,target
7M66B386D2F74UL8YJEMUT8G2W2UXK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,rabbit,The rabbits multiply frequently.,853,1,3855,46,target
5B20ZOJKQ8GRQK60ST3KYKX0SU5VF7,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,bicycle,The bicycle has sat in the garage for two years.,4192,2,3456,45,target
8FX9TZH3U5OWCJS52GN3WEZGI1B3BS,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,light bulb,The light bulbs needed to be replaced.,721,2,5079,44,target
APBHQ72312PWX1B5AQ9QJBHOIP2QFG,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,towel,The towel is wet.,1915,2,2423,43,target
VOVSYIO4ETLISXYQHFTF31LMDT39GJ,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,908,2,3039,42,target
Z4JQXLZ513A5M1CDCZHJSMO1HY803N,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,elephant,The elephants ran from the hunters who came in noisy jeeps.,2319,2,6607,41,target
864EQZT0SIG5R99X8E7TE7Y9QLRIWT,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,2211,1,2494,40,target
C1EK3ZJYXIVKIO13QO8LSKBA3XZQA8,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets are clogged,4206,2,4030,49,target
Z0QDMY5M1YQV5C1N5I3X9S04VSUGGX,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats are a lot of fun.,3791,1,2766,48,target
RXZ7UYWZ4DB38AXPTR9U08YB4SMBOI,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers are helpful for completing tasks.,740,1,5064,6,target
JVIS1I6MANENRZQDP6YEF5T53MEHK9,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,bicycle,Bicycles can be dangerous.,4020,1,3670,7,target
JYE94HWDFT6Y6A9WP94S3O93FXGLY5,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,4020,1,7965,4,example
G2V644LJKHK5XJ8DX16T4Z5B2OO79E,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles rolled across the floor.,2079,2,5959,5,target
EFJGMPIQYFBN59J3CIZZP4K5ZGB7OD,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,2079,1,23217,2,example
SHFXSNTPT2CDG5HOYQ0M8PM2Z88DN5,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,2079,2,6639,3,example
TCJSNRN48DN7FVW9F6PD9FQOKZYUFI,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,2079,2,20168,1,example
CZ8IMNS6A9TGPRDLP94VE08W2ZTKKX,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bicycle,A bicycle can be a healthy way to commute to work.,2330,1,10839,8,target
Q2QCZNBECNYQEJ7SGS1TGPN0V6N5YP,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,indefinite,trumpet,A trumpet is an instrument.,1658,1,3583,9,target
33C9R479RR0BWCKQSJN9M1ZNGMOEHS,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,skunk,The skunk stinks real bad,292,2,2975,14,target
BQT3DOO9QCJOGB3TVPNBEJPQLZBS6N,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,butterfly,The butterfly landed on the flower.,4287,2,2607,15,target
BS05U5HD6WHLOEZBZLTZ5OO4KQ9PR6,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,elephant,An elephant is very large.,3070,1,6783,16,target
4ZLIEGLM0SB22K2Z6Q4G7Q82SQ5W99,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,computer,The computer is on the desk.,3316,2,9299,17,target
1QGNF16UNE6W9Z7ON0PYOZNX991JSS,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites were flying along the beach. ,4279,2,6727,10,target
X3PDFW9WTHNXT59E2PUBU8MN1GP2BQ,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,bed,The beds were identical.,2709,2,2829,11,target
V3XAGNNE6JFM5FT1K4L2JCOU9CLWGF,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion roared.,4142,2,3629,12,target
6EN15H9P0DSPAG6NPWR13R2SJ0BK2S,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin aided the stranded fisherman,1763,2,2612,13,target
80VUVFCO57DX2DZMKXNPMMFLAW11NT,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles are made of glass.,493,1,3204,36,target
Q9ZT8J62UN9VZM023NZDIKN9JEMCGN,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion is the king of the jungle and its roar is feared through its kingdom,4072,1,5637,37,target
6CPU9WAIS5CJK73OMKKY5D4DWG4M2Y,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,singular,definite,car,The car was stopped by the police officer.,159,2,7886,34,target
Y01YKOYNELRPFQREXLU2RC969KRA20,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,computer,Computers required maintenance for optimal performance.,2846,1,15077,35,target
YSWJ472RB0SLS14E0UWDE7XLISIFQN,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,pigeon,The pigeons eat seeds.,606,2,10686,18,target
ECKL0TWAKJZFTSZK6BSVKG9G4SAEGK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,dolphin,Dolphins act funny,3344,1,3198,19,target
9NLIP031JUFWB9WKYN370OXSQ1J029,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,piano,Pianos can produce beautiful music is played properly. ,2277,1,6942,30,target
NFW0HD4R808F92W84SPS69OQF8BO5A,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,chair,Chairs and desks are what make up the classroom.,2371,2,7341,31,target
JR9Z4JSC2352CK7JNJVBB7R5HAR8IJ,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,toilet,The toilets overflowed and made a big mess.,2592,2,4201,38,target
39DXM9AL5WPV1TJB0P8Z9YM2TLRLYT,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,pigeon,Pigeons flew over our heads.,1817,2,9987,51,target
TZ10K0W8X9F0U46HAGZR6YVCY1144H,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,television,Televisions are entertaining,1423,1,2551,32,target
DVZP0AUCN17WCDF7PCMG7DQIZBSW0H,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,cheetah,A cheetah killed the rabbit. ,3926,2,2591,52,target
PH7YJ5HYPQDZBYJHAQ16D504L695DP,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,panda,A panda looked for leaves to eat.,1845,2,3350,53,target
27HJQC17817DJP02TB0JCD45ZOF7S8,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,kite,Kites are nice to have on summer days,1046,1,4556,54,target
EGIG8OX86AFIEJDAVDMC5LX3QHCKVK,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,skunk,A skunk  A skunk will spray you if threatened.,4146,1,6274,50,target
AFO3KV5KFKPH1QRVDZ3EUKZD8XE6F5,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cat,Cats are cute when they sleep.,681,1,4368,33,target
XXW7IPNTWHB8U4YQUHMLEYJANQIIU9,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,pig,A pig are very fast.,703,1,12512,39,target
AANMSKQ1W22ZT0BE01QH2GEJ4Z78X4,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,knife,A knife cuts through butter easily when it is hot.,258,1,5591,29,target
DMRZGYBCNAFAQAHU2DZS7RFRJI7L1E,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,lion,The lions are fierce.,810,2,5827,28,target
Y3AL60H1X3WVUUI6CKR73ETXCUDZ3V,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,trumpet,The trumpet blew a fierce blast,1798,2,3942,25,target
2ABZCYKPMOKMW7LOWN14UOEYN3AY5M,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,panda,The panda lived in the zoo with his family.,3576,2,4721,24,target
CII7AWAZUQQ0KMSZEIW7YSJGCXFMES,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,towel,Towels were handed to each swimmer.,636,2,4540,27,target
WLN8GUXDU4PQHGR84C4JB5KPH2DQAA,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,peacock,A peacock has very colorful tail feathers.,933,1,4175,26,target
ZGJW3SN84Q1GUF2XWKNJBXQTWMP220,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,car,A car was speeding down the road.,4114,2,4256,21,target
DE8HR6623YB049ZI9PBHQJPPXBPDK3,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,zipper,The zippers on the jacket were stuck.,3624,2,3732,20,target
19M1O7TKNR8IRKZM4YSD6TQPHRQWS3,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,penguin,The penguins kept warm by hugging.,1147,2,4111,23,target
EPUO98MHYALL9KMBK2EI6B84GAF71K,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cat,Cats have nine lives. ,1250,1,3316,22,target
XSQOTL2XJO52LWYGVL98WUGYAX3ZBG,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,shark,Sharks are not as dangerous as man.,3448,1,5265,47,target
1VMQDXI4EHUMNO7GAIB8WL6DYMRED8,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,boat,A boat is a form of water transportation.,4227,1,3500,46,target
1277SQFIZDCDNOC06BL2V82P85RI2L,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,shark,The sharks swam frantically.,2540,2,2650,45,target
NKC2LUTSNLSMVN2V6PWXJLCMFVZTCB,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bicycle,The bicycles zoomed in and out of traffic.,1806,2,4646,44,target
98HPNCH66VGENXYAZJTOWFEG1YIJTJ,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,towel,The towel was wet,2014,2,2927,43,target
X36AVV5LFH13HOS2XYPTS1YW8GB6SW,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,turtle,The turtles move slowly.,3825,2,3724,42,target
QQNK0TKBD3KCZR82C2KIBL59Z508L7,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,fence,The fences are built well.,802,2,6466,41,target
Q3LAJH4P90GQIL394U3IWUJOGYOOXV,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,squirrel,The squirrels eat nuts while sitting in the tree,296,2,11342,40,target
ZPW34JWDP23TA3Z37XA1EI9C5OZ3M1,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,toilet,The toilet Was overflowing,1339,2,5670,49,target
E1HM9VPBUV76AIZJ4GJN8LFQN88BBB,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,pig,The pigs oinked and rolled in the mud.,3584,2,3856,48,target
R6O0XJMMW8ETSC2WUQIG9M0PQKKSPU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,guitar,The guitars were so loud,2987,2,4059,6,target
UJ1RQN9CQ94JHR8NB6N3PY539DJ6GG,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,skunk,Skunks are cute but stinky.,3767,1,2945,7,target
D6D41ASWWKLBRK8Z7BV374USD388VU,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,zebra,The zebra is not extinct.,3767,1,5575,4,example
OC64RHEB9Z2QPYOOB3VVC0774L5BLC,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,couch,A couch is where I take my naps.,2245,1,4766,5,target
K8J9MRWRZVK5H1BMRCMZ2EP9F0NIHJ,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,mouse,A mouse lives in my house.,2245,2,8393,2,example
ACOV3BZC55B1PT4XTMYCHBVSEI0E28,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,sword,Swords are weapons.,2245,1,5748,3,example
NLOISJVD5BGEEFA3X9V48F8HAOGACF,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bus,The buses were blocking traffic.,2245,2,9002,1,example
QKUXB08H1AK01RMPQ5EB9XQBNVIRI5,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,trumpet,The trumpets hurt my ears.,3856,2,3105,8,target
JS8JX35YZ6IMORLDULUAFCYCUWM7VM,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,turtle,The turtles move slow,1655,2,8235,9,target
AQ1SE16ZGP72THKO2ISCOAV8VDBBBQ,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,chair,The chair creaked with age.,167,2,4692,14,target
BLEZ99092DFKI2BYBEY37V1QYWWM6D,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,definite,piano,The piano sounds beautifully.,3812,2,2438,15,target
1FWIHUOUAJQAISXI4RL6HXFDNTKL1E,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,gorilla,The gorillas are big,1402,1,2203,16,target
UOVJDAVFHX79SZJVOP298E8DCMO27S,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,owl,The owls landed on our chimney every night for months.,1744,2,3762,17,target
DXVEIFE7SL4SX24RVIUNQF3639AA0G,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,gorilla,Gorillas are huge.,1833,1,2492,10,target
FUMZ6D2J477TP7L2M1DJR6U5NKIB1G,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,elephant,The elephant sucked water through his trunk.,3506,2,3443,11,target
62KH8JDQ2VUY3E5PCSSH9Z0BCAL1Z9,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,peacock,The peacocks was walking around the zoo today.,4155,2,3284,12,target
Y9685937S1872BKKKNBX7ETXXYA2BM,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,definite,skunk,The skunk stank up the house,2744,2,3234,13,target
Q1SN135L2OSNOL2MVXT5LTGARGKLSB,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,singular,indefinite,cow,A cow is delicious,4238,1,4734,36,target
PZPNQY1M5BEZXJ4BXRBE1LKICBEFVX,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,camel,The camels are big,1379,2,5364,37,target
LWIWHYYFS2ZV9SWLODPJWMJ1KJLLGG,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,shark,The sharks will bite a swimmer,294,2,6005,34,target
L70M7QEEW1ZO29CDU8I48L71LOXOWD,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,towel,A towel is used after a shower.,773,1,4543,35,target
RQCZQZA6PNRLI9ZKP38T9X4SS5JFPL,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,indefinite,cow,Cows ate their cud.,2181,2,5201,18,target
ALJIBKIC2J9KVQDAFDXBNMXUGA490T,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,kite,Kites are hard to fly.,1001,1,8274,19,target
5T6YWVIIVJ4A7FMGGUBR6O1DIKFPWW,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,bed,The beds were lined up in the prison galley.,939,2,4504,30,target
WOCY8NRK82NZLG4C3KONZE4L0NHOIX,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,indefinite,knife,Knives cut things.,2101,1,2548,31,target
YC66WBBQ9U83KB83V6461XUVOBV06E,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,gorilla,The gorillas were old.,2432,2,3734,38,target
SRUW88K6JP1VGYC1RNZAMUE5F5EY31,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,singular,indefinite,marble,A marble rolled under the sofa. ,4269,2,4032,51,target
URD8D5JN0P52BB5ZF9YR3JEA8PDS3O,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",animate,plural,definite,penguin,The penguins wobbled home,2761,2,5011,32,target
MEIMM7XUT2E0DVUQI5WDLUVCOVQNJ6,Wed May 20 10:29:00 PDT 2015,"""english""","""Many sentences were not grammatically correct and thus impossible to answer the question correctly""",inanimate,plural,definite,car,The cars involved in the accident were totaled. ,1256,2,3976,52,target
KYEZJV6NQS221QNXCFRNHHSOQSA7G9,Wed May 20 10:30:26 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites soared high in the sky. ,3932,2,1687,53,target
UD7CCVUTR1MSWE9VUYUDV3IV44A9LS,Wed May 20 10:30:26 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin aided the stranded fisherman,1763,2,1729,54,target
