WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
N8CLYQT1WHAQI1JVGADAXK9TPTFG6H,Wed Aug 17 10:39:44 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,microwave,The microwave heats up food.,0,11992,30,target
Z1M2OS8EWH6ZRDKSIKM6N1I0CDUR09,Wed Aug 17 10:39:44 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about pigeons.,generic,pigeon,A pigeon bobs its head.,1,4415,31,target
VLCBEVP89XCWAN3CBX4SFWP8K8D0V2,Wed Aug 17 10:39:44 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,kangaroo,A kangaroo carried its baby in a pouch.,0,3942,38,target
X6HADSJXC3PFYW8U6AKJ20Y3HUNBR8,Wed Aug 17 10:39:44 PDT 2016,"""English""",animate,plural,definite,present,,bare,owl,The owls hoot.,0,3861,32,target
RKNVFMCNFQHALNS9Y6WVFMNJ7P1GUS,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,towel,The towels are soaking up water.,0,3334,33,target
H42NOL5GPVBES3MCY1E4LNX7HFRWUS,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,microwave,A microwave is heating up food.,1,1981,39,target
K3TAI66P78NXR85PM1GYFICV8R4OC9,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,gorilla,The gorillas are pounding their chests.,0,2599,29,target
J16MOQ0LFVAN06EQI8N1OGDCC3UU5D,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about pandas.,generic,panda,The pandas are eating bamboo.,0,2207,28,target
DUMC9QLA1NVMAD6ES2II0F4P8KUXPM,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about dolphins.,generic,dolphin,Dolphins swam in a pod.,1,5341,25,target
F0IQMR00ZDZASX48MD22JQH5YRA9AX,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,marble,A marble rolls on the floor.,1,5605,24,target
23JBON4EK9N3IW5WA8AG76NP5NLZ4M,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,lion,Lions chased antelope.,1,4856,27,target
VVQTGNWGO5VE7UNK2LOM2FDZH1QCPU,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,light bulb,Light bulbs are burning out.,1,5292,26,target
18LWH9D1XTE9E4R58RT0DH1OCX7TUH,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,turtle,A turtle moved slowly.,0,3254,21,target
J63NV1NQA054EOLKI6W9AN75RF219I,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,butterfly,A butterfly flapped its wings.,0,12111,20,target
H4R0NEG3JH7Y3CDHBHFKRU7F3ELDJV,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about escalators.,generic,escalator,Escalators carry people upstairs.,1,3264,23,target
9NYL33SNCASJ1MFOFS8V8ZNSWYVQ7D,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,toilet,A toilet is flushing.,0,3078,22,target
RGY15S9B75UG8Y7JOJ08KM1GZ6ZBMC,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,dog,The dogs gnaw on bones.,1,5044,6,target
T8GPCJWLZRTMH67J9FM9ITW6CWUUEH,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about cameras.,generic,camera,The cameras recorded video.,0,4179,7,target
73G07Q0XOXVFZKSI1PEHDQNHDKHKLZ,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,frying pan,Frying pans sizzle.,1,3627,4,target
C2F3JDVQN5T3TUJQWUX6V2RC1LSBG0,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about camels.,generic,camel,The camel is carrying supplies through the desert.,0,9832,5,target
BMLLAJ9CECT0UZTAZ5LLHZJLSAD8Q5,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,6718,2,example
BFM66V2A8GGE8YB848XMN0JDWYN3HT,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,14661,3,example
KYF9S684W25PQQWAX60A0B1VBU5AGM,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,10942,1,example
Z1A72ZY3PLQVP9HSZZYQGCW1J0UOKD,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,shark,The shark is attacking swimmers.,0,3391,8,target
Y5SI26NBUBSSH0DPJIP1IL3G3HNREY,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,crayon,The crayons melted in the sun.,0,5737,9,target
0EGEZHVS85OF64DRU8T2L9SNWSVVSY,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,kite,The kite is floating in the breeze.,0,3779,14,target
Q2EWUORJCE2C99JYYIP3P1SI2VYU72,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,car,The car traveled on the highway.,0,2433,15,target
4XBC60BOFWGA2HNQ4CJOWCN21XE0XF,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,peacock,The peacock displayed its feathers.,0,2874,16,target
DIR3TXWKLXEUDIOJEJ2R4E2WVVH5P6,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about bears.,generic,bear,A bear climbs trees.,1,4951,17,target
5JWU8NPHS8KT9PL4F8G83JJXBTPM1G,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,past,Tell me about owls.,generic,owl,The owl hooted.,0,2910,10,target
JTQ9QQZ0SBERHIBV7LFVGLVYGD7CRF,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,telephone,The telephones rang.,1,2420,11,target
UYWCMI1PE0CKECV5UAR10F143BU3GB,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,piano,Pianos play music.,1,2229,12,target
BO1OCJJZMPZ2XEPUA82ZK3MEQRW2AE,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about pigs.,generic,pig,A pig rolled in the mud.,0,2169,13,target
LYXLII72M9OTPT7CDX05HJLF5CA9B8,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,present,Tell me about cats.,generic,cat,The cat sleeps a lot.,0,3478,36,target
844740OECPMQTWVSPXSD7HGHBV0Z6A,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,ATM,ATMs are dispensing money.,1,2706,37,target
SRR50JDMYH89QVLD4YMUYKZ8RKR5QD,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,boat,The boat sails across the sea.,0,5545,34,target
UHOGBB5903C1WYNQCY8FBQU82MTDFQ,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,football,A football spirals in the air.,0,3439,35,target
100R3I0TRONW1DTTAZH60CXEM4Y3WM,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,definite,present,,bare,pigeon,The pigeons bob their heads.,1,4097,18,target
UB9HF6Q1QLX3FXLRKSQTPAIFI5S8NS,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about computers.,generic,computer,Computers are connecting to the internet.,1,3114,19,target
2WLJJY4SE0Z58LK9ZXIGC3ZWODGASD,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,definite,present,,bare,squirrel,The squirrel buries nuts.,0,5577,30,target
5E7LBR17ZDL4WQ7ESEDTLQQPA1FE7N,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,cheetah,Cheetahs ran fast.,1,5860,31,target
U0D8M0VSO1INVDVU0KKVBJMVW1YLX1,Wed Aug 17 10:39:53 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about kangaroos.,generic,kangaroo,A kangaroo is carrying its baby in a pouch.,0,8076,38,target
7P1XKKBZFBANSWY55HFKVIC0FBEI4Z,Wed Aug 17 10:39:53 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about hoses.,generic,hose,The hoses spray water.,1,6811,32,target
8XTXLIA5W0VCV1OH636CX8K70ST9V0,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,ATM,An ATM is dispensing money.,0,3199,33,target
JV4469W44SRS9KUV2JAQ90MO0UM742,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,definite,present,Tell me about butterflies.,generic,butterfly,The butterflies flap their wings.,0,3272,39,target
6LZB9G1WF7P5Z8E1L5Z2ST8R7KTOW2,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about pandas.,generic,panda,A panda ate bamboo.,0,2647,29,target
SA7MV9XILH53RK4TPBX6EVXV5KUH1Q,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,gorilla,The gorilla pounds its chest.,0,12863,28,target
YYLJYLF4PXK8M7CIDPGHB6DN6LNQ59,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,hose,The hoses spray water.,1,8235,25,target
PSB2I5T0OI68X4QMJYT2751SPSJE3L,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,pigeon,Pigeons bob their heads.,1,6819,24,target
RGKDPJF2S365U0QMCWBM2EGODFFNMA,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about toilets.,generic,toilet,Toilets are flushing.,0,4124,27,target
5IE8Z7FRC8A57S3G4HX7Z83QCN5I64,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,dolphin,A dolphin is swimming in a pod.,0,4655,26,target
4XKMF6RNXQSLF34PBK7JT8D3FUFEU2,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,light bulb,The light bulb is burning out.,0,3051,21,target
HOTPTTP71HSN1GCHZIQ73SMBDKQ8H5,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about marbles.,generic,marble,The marble rolls on the floor.,0,2731,20,target
X9EL4BLFZSVETTEB729EHMWBK4WW6T,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,cat,Cats sleep a lot.,1,3747,23,target
MP7YPL4VSCHX21V1ZIUVDVFR7SQZCR,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about lions.,generic,lion,Lions chased antelope.,0,4703,22,target
EHL7KRX8IC84U81U5Z7JUBE8OYK1OD,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,squirrel,Squirrels buried nuts.,0,12780,6,target
BB991DB7T2OKB7V278K1NF4OYCZHXH,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,past,Tell me about turtles.,generic,turtle,The turtle moved slowly.,0,7576,7,target
KWX6YDS8FC00FFNJ7X7770Y75PLCQ6,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about cameras.,generic,camera,A camera records video.,1,7717,4,target
F4NWLCXZMKKXIKWWWIRK7EWL3WJ1W5,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,escalator,Escalators carried people upstairs.,0,26788,5,target
XAWPQH5C8WTA1HBRQE0UTI6ZE03TL7,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,9107,2,example
0H07LWIT32T5SCE43JZVO3UAQZQY2D,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,8251,3,example
C6M4EYTTTMIXMADCQ4VCT9EUUWT1FU,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,20177,1,example
9VB9WQ5GMM9OHILW3GZJ5OZH2JJFXE,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,peacock,Peacocks are displaying their feathers.,0,9383,8,target
5JA9UC8TE4YR1U6FR9YNZD9ZZUMXUU,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,frying pan,Frying pans are sizzling.,0,6767,9,target
CAXGY3QFWK1OLYNSFTI2WDB22W7IPI,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,definite,past,,bare,pig,The pigs rolled in the mud.,0,6032,14,target
MJ4OGFRHVFG5PHY72R3LCE6M4NE98H,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,kangaroo,The kangaroos carried their babies in pouches.,0,5360,15,target
A2HPIHE40VFCVDARK9MUMMPMJW8QH0,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,present,,bare,bear,The bear climbs trees.,0,7907,16,target
ETYH9LX8EC5OC47RO3Y725GVZ2144N,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,kite,A kite floated in the breeze.,0,4155,17,target
J0FBTKDMG7YR9TYCBDTOZSV8HF5H4T,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about microwaves.,generic,microwave,The microwave is heating up food.,0,4507,10,target
VTSLOCPUP575QCHDGD5BDP0R0E8JA1,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,camel,The camels are carrying supplies through the desert.,0,8035,11,target
ZDZZUEQID9B5ZO4B6EI0P7DCUBLR3Q,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,car,A car traveled on the highway.,0,6128,12,target
M6LIBI1SAYPCBF62ILTNEOX31XGSNA,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about cheetahs.,generic,cheetah,Cheetahs run fast.,1,5200,13,target
0SYJFNX6NNFOEOG4PA74XBWWD3LDEZ,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,towel,A towel soaks up water.,0,6543,36,target
L889UNI4ZAH6WH8D18TFVSJND27290,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,owl,The owl hooted.,0,2652,37,target
5KTR111XFPKQO4DVYR30H726D9NGPY,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,plural,definite,past,Tell me about dogs.,generic,dog,The dogs gnawed on bones.,0,3540,34,target
6XOM81R4VUA5FQCME9FVLFHAPG928F,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,boat,A boat sails across the sea.,0,9328,35,target
CEGO6ZB12F4F8NMLEV6EAR8OIQSRUW,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about footballs.,generic,football,The footballs are spiraling in the air.,0,5168,18,target
8WWWJ94YBSMYC5JZT4GW56FGLJX1UR,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,telephone,The telephone is ringing.,0,5423,19,target
ZY8N7CYWZV5J5EIIOGQCCFBKCIUKX9,Wed Aug 17 10:39:58 PDT 2016,"""English""",animate,singular,definite,past,,bare,shark,The shark attacked swimmers.,0,3879,30,target
X4YJ7BC1D61UB4BT63UDUFOGGCE44P,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,computer,The computers connect to the internet.,0,7395,31,target
7IAI2AQXM4CHDAOSF7WWQ3CCIL4OAA,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,crayon,The crayons are melting in the sun.,0,3252,38,target
1ASDDNH5W273X7RF6H4POEXNKJ4H74,Wed Aug 17 10:39:58 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about pianos.,generic,piano,A piano is playing music.,0,2159,32,target
IAYVHYLMP6MDTYJ95EFROJXI5G3MUH,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,indefinite,progressive,,bare,kite,Kites are floating in the breeze.,0,10954,33,target
PX594S1PFHWDOKCSHYZLXAV4DLUK6J,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,present,Tell me what's happening.,specific,dog,A dog gnaws on bones.,0,8811,39,target
B9W0EX47O10JEKU29PYA2SA2WA8TZ8,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,owl,An owl is hooting.,0,7784,29,target
BM00RVWYM8N6WP1KCTKLZJGQBZPG5B,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,indefinite,present,Tell me about pigs.,generic,pig,Pigs roll in the mud.,1,5060,28,target
EJ27YBA0RX916VOV2A4G1R7DMVGCR5,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,frying pan,Frying pans sizzle.,1,14320,25,target
1LF6RGAL9JKSOQMPA663OGTKS8BQ9V,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,progressive,Tell me about cats.,generic,cat,A cat is sleeping a lot.,1,8491,24,target
NTLCOE1H4IMNKTMCTL19MJCNLH4U12,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,indefinite,past,,bare,towel,Towels soaked up water.,0,12525,27,target
JG38ST5D2O1LK409Y6TPJ689O3YVJ7,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,definite,progressive,Tell me about dolphins.,generic,dolphin,The dolphin is swimming in a pod.,0,4001,26,target
KLJ6FZF0EWSG8JLZQU9NF8OMXMF4T1,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,past,Tell me what's happening.,specific,computer,The computer connected to the internet.,0,5595,21,target
MDX0UT8P3Q2RKI1GJ06T4TLCDU9IGH,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,past,Tell me about footballs.,generic,football,The football spiraled in the air.,0,7046,20,target
2ZSHJFSTS4RHM69VO4A7RTBZFSQ952,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,toilet,A toilet flushed.,0,5507,23,target
LHBWM36OKN9EUD47DCJV7ZZ7G4OVGG,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,progressive,,bare,crayon,The crayons are melting in the sun.,0,4111,22,target
7P3S9C2NOZXLI8R7Q4VEUKDTVXZKEZ,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,definite,present,Tell me what's happening.,specific,peacock,The peacock displays its feathers.,0,7776,6,target
XU51FITM1ACS80DJR12GXWWB6SXKJ1,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,indefinite,past,,bare,piano,A piano played music.,0,10067,7,target
526IHTYP5NCDJMBGKCNEJG9O5KWHPO,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,progressive,,bare,light bulb,The light bulb is burning out.,0,6563,4,target
XT9HDOT8ODZZ6DRNJI84DDW5UFXYTV,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,present,Tell me about bears.,generic,bear,A bear climbs trees.,1,5845,5,target
P7WR9439WUAGQBXLURQTAIIH95JQ8P,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,7667,2,example
SQEB4R361KHBY1GOZ61AACRVT9IAPB,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,9558,3,example
XQEF0AK8TUWOK9VKTPE7FCP29XVH4X,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,20530,1,example
EC29Y3FCN2QCSL1EO8R01V0Q5CKDIT,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,present,Tell me what's happening.,specific,marble,The marbles roll on the floor.,1,4958,8,target
7QJAMDRZOSLPYLKKM1TNC2WUQN8OSW,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,indefinite,progressive,Tell me about cameras.,generic,camera,Cameras are recording video.,1,4213,9,target
LE5HQYBXGOXIGG7KWE7C9UF5T8E49Y,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,present,,bare,escalator,The escalator carries people upstairs.,1,5885,14,target
SWV8M7OD3IT21PECDUHGUVX348TTYJ,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,present,Tell me about microwaves.,generic,microwave,The microwaves heat up food.,1,6123,15,target
K2S6UHCSP3BPJ5TG9M76760FR9RW29,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,present,,bare,camel,A camel carries supplies through the desert.,0,8207,16,target
U172S7Y6R8WTDVR7WGLS9C2CO3J6KB,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,past,Tell me about sharks.,generic,shark,A shark attacked swimmers.,0,4771,17,target
LLIIBAOY8BIZLK01NR2COPT6DT7G1G,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,definite,progressive,Tell me what's happening.,specific,panda,The panda is eating bamboo.,0,6215,10,target
KCC1CNUO00PP0KBUMV5R6C08WUM4D7,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,indefinite,progressive,,bare,pigeon,A pigeon is bobbing its head.,0,3642,11,target
BJOXB8SPHXK6XPDS4R69QRREONXWOS,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,indefinite,past,Tell me about telephones.,generic,telephone,Telephones rang.,0,11025,12,target
JBFSFA545IQ7PB0811LS71RHPU3472,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,turtle,Turtles are moving slowly.,0,10083,13,target
I7K99W9EA2IDOY2LW3PTC530PYFQUV,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,singular,definite,past,,bare,hose,The hose sprayed water.,0,6583,36,target
AJ3WCXUZMFUHOK0MFLLZZCO8LY6RVH,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,definite,progressive,Tell me about gorillas.,generic,gorilla,The gorillas are pounding their chests.,0,6268,37,target
B5I8YRRI4CIW2UHU2TDV90AEEDMZVA,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,singular,definite,present,Tell me about kangaroos.,generic,kangaroo,The kangaroo carries its baby in a pouch.,1,6208,34,target
KTHHZ9C4201GTBY28UALUN9P5J0VOG,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,past,Tell me what's happening.,specific,ATM,The ATMs dispensed money.,0,4473,35,target
2XEKD0ISIIL6UEYJSFTFYDRDFIIIUI,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,indefinite,past,Tell me what's happening.,specific,squirrel,Squirrels buried nuts.,0,6373,18,target
XNZHZID7HS05HWKQLBIE1G2EPOBBF3,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,present,,bare,boat,The boats sail across the sea.,1,10153,19,target
XUIUUS8PCCYAV8VY9OKJOZ5OZEZ9SB,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,definite,past,,bare,lion,The lions chased antelope.,0,8074,30,target
2E2TJB181P0WAQWSSL2J1HXSPN2VCU,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,definite,past,Tell me about cheetahs.,generic,cheetah,The cheetahs ran fast.,0,12986,31,target
EQJ23UQBJ2GCMSYCZMBH6EGR37V5KT,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",animate,plural,indefinite,present,,bare,butterfly,Butterflies flap their wings.,1,7321,38,target
ONCUM4TJIQYLLI1I4UP2F1KSOPRC35,Wed Aug 17 10:40:00 PDT 2016,"""Romanian""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,car,The cars are traveling on the highway.,0,6354,32,target
Z1HCMDR1AZXOOOXEALL8RWW324YYHN,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",animate,singular,indefinite,progressive,,bare,dog,A dog is gnawing on bones.,0,5387,33,target
79V8AX0ICU8ZBOK84L1MINLSQ8AHWJ,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,football,Footballs spiral in the air.,0,3116,39,target
EY4KGFBQ6MCU6TN7EMP2TUAKIVT3ZR,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,towel,Towels are soaking up water.,0,1950,29,target
UY2NHOMTZS3BVNF9MVO6KZ9N2ZYM3D,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",inanimate,plural,indefinite,past,Tell me about marbles.,generic,marble,Marbles rolled on the floor.,0,3488,28,target
3ZT20I86GYQXGYZD2C6G4DHKT7KRWB,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",animate,plural,definite,past,Tell me about kangaroos.,generic,kangaroo,The kangaroos carried their babies in pouches.,0,3822,25,target
SNU5NOXCBGXSR8BRANVO7VQ2HMIJRR,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",inanimate,singular,indefinite,past,,bare,escalator,An escalator carried people upstairs.,0,2745,24,target
BGELMHSTSPNR72WVG6FMSGCA7HSLUR,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",inanimate,plural,indefinite,progressive,,bare,toilet,Toilets are flushing.,0,2467,27,target
UYBYELGSV9RSKYXT0682AJ8V5A7OPX,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",animate,plural,definite,progressive,Tell me what's happening.,specific,cat,The cats are sleeping a lot.,0,1445,26,target
GWKV7C9ICDH4XBITQZ3JMSVTSR1HVN,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",animate,singular,indefinite,past,Tell me what's happening.,specific,dolphin,A dolphin swam in a pod.,0,1907,21,target
ZP6OD1AN03MPYX4ZE01QEZ7MJ3358L,Wed Aug 17 10:40:01 PDT 2016,"""Spanish""",animate,singular,definite,past,,bare,shark,The shark attacked swimmers.,0,4163,20,target
