WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
AQWXBOLT63ENQWFHXG7XVA80E22AVA,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,panda,Pandas eat bamboo.,1,26897,24,target
D2XAZM997CY4TQ3XVBY5RY0AXT3PY6,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,towel,The towel soaked up water.,0,2545,27,target
WWBRFDGDRLCB4VP3RLNAUGZKMH5UUZ,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,marble,The marbles roll on the floor.,0,2159,26,target
KN3F77VSJVQVMXBTXWE55UNT4TZTJT,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,definite,past,,bare,dog,The dogs gnawed on bones.,0,2676,21,target
LFMXTQ89GUNQ1TUDXPXR2AK6RT8XF2,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,past,Tell me about turtles.,generic,turtle,The turtle moved slowly.,0,2180,20,target
CEI49LNOVW4Y7LZCRKTKVTEV5LNFGW,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,peacock,The peacocks are displaying their feathers.,0,4160,23,target
WDYUY1G7T0M8NOS63MS1NTZ4J6F5DQ,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about microwaves.,generic,microwave,The microwave heats up food.,0,3671,22,target
DCQ0C0KH8ILYA1SG6SBZWQRUJPHEXH,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about bears.,generic,bear,The bears are climbing trees.,0,4395,6,target
339TIB7WHBMXQDVLMSVUU99YPKENK0,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,frying pan,The frying pans sizzle.,0,5626,7,target
3V3AM7SKF19U6DTT7T2M3P6US4PSAI,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,lion,A lion chased antelope.,0,4677,4,target
5Q53RUJVR4HSYHUQIPIPB4XVLFCMCG,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,present,,bare,shark,The shark attacks swimmers.,0,3875,5,target
CP5X09KLYM38FWZ77BWPAKKEQR5LUC,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,55343,2,example
0807S0WZM7UM3C5A3YT267VK5MGEIP,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,3798,3,example
M63SR8Y519JRF7H3RTQ6SQRKO1LG5G,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,8863,1,example
F2W7TLYZL36IXZXIEBGA76X20WKYDD,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,definite,present,Tell me about gorillas.,generic,gorilla,The gorillas pound their chests.,0,4056,8,target
Z0Q0HTVZDZ6PMFK1QDDUCO1MUU8Q31,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,cheetah,The cheetah is running fast.,0,5561,9,target
2MLJQVAO5J0O9F5I8VB6WYO9DPWWZY,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about telephones.,generic,telephone,The telephone is ringing.,0,4411,14,target
CETR1O9OTM33511B9MYQWSHEI3PHP0,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,squirrel,The squirrel buries nuts.,0,3963,15,target
OVCO80KGK7GVOMF0ZBA99F9RE1LL6C,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,piano,A piano played music.,0,2270,16,target
FJB2NLUTSRWMQF1LEQD5E5UJO6UW9J,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,escalator,The escalators carried people upstairs.,0,3184,17,target
I5WQRP8583ZIU45HV80Y0DU357YQTW,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,light bulb,The light bulbs are burning out.,0,3336,10,target
FAGIQU9QXWVJ589IZG9L1OIXGIN8N1,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,owl,Owls hoot.,1,2412,11,target
I5QODBP46JRQBAZB3SKE8PEAAEZ2NK,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about pigs.,generic,pig,A pig is rolling in the mud.,0,2342,12,target
L6NAEH8HQCKFWR57FS7AYADFNP6VK1,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,crayon,A crayon melts in the sun.,0,2626,13,target
O3Q5HYAIZFMY44Y9IV8OQBJNJQLEO5,Thu May 19 12:42:15 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about dolphins.,generic,dolphin,Dolphins swam in a pod.,0,2342,36,target
MT1EE3HKA4HX0ZDHIHDBL7YYT45N1N,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,kite,A kite floats in the breeze.,0,2402,37,target
QOJRVDAUUHKFOOG39R4H2O8V0NBNJG,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,cat,A cat is sleeping a lot.,0,2752,34,target
B855IILMO9OGSSMX4Q38Y8TK7OGMFP,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,butterfly,The butterfly is flapping its wings.,0,7758,35,target
VI06ZQ34OUZ9QD3CR9OY8IOWHKIX9M,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about computers.,generic,computer,Computers are connecting to the internet.,1,4579,18,target
R1QCCNHKKG1PVB1MIBE169FYPOT8DD,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,boat,Boats sailed across the sea.,0,5840,19,target
J8YRI8GYEWCG1IEY5SXPOB6I8W0JFY,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,toilet,Toilets are flushing.,0,5081,30,target
NFULG9W9FPLXOORDTAT8DH65UQTRC8,Thu May 19 12:42:15 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about camels.,generic,camel,A camel carried supplies through the desert.,0,3980,31,target
99HQQ2RK7LAUQTG0GNO44OHXPIE9JY,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about cars.,generic,car,Cars travel on the highway.,1,3437,38,target
SEPQNP6Y4EC8QG7WXA813K7B2C6BO6,Thu May 19 12:42:15 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,camera,Cameras are recording video.,0,3711,32,target
AMOW6PONYD7CHZRZVJ5KTDPANED7Q5,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,escalator,Escalators carried people upstairs.,0,7753,33,target
U657013KHLUM71D8720Q8S6A14V7CU,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,ATM,An ATM is dispensing money.,0,9087,39,target
Q1AQ0SKO62MGH5AL2VFKZU21V75YID,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,car,The car travels on the highway.,1,4736,29,target
23F0TX6J83RJF408ZV6TSL4DL524ZC,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about towels.,generic,towel,The towel soaked up water.,0,7505,28,target
9QPLSAFAS3HE9VH3ASJ419ZKNNQGM3,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about microwaves.,generic,microwave,The microwaves heated up food.,0,22315,25,target
PIAZFELGPBQDBPQLE5ESTGP82JUJ1Z,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,crayon,The crayons melt in the sun.,0,4048,24,target
K2VL5HVJTRAU3285Z4FA70NG0SWJTY,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,panda,The pandas are eating bamboo.,0,4520,27,target
G8P8M8TWV9DEVNP446ZITIH7PIPU1P,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,marble,The marble is rolling on the floor.,0,5216,26,target
NLV3DQ3B1N9GYUPXUBUCA69Z2XKGTG,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,frying pan,The frying pans sizzled.,0,6103,21,target
XX3E1I1R2RX2RKCQ7F1NX2MK5U6MJ9,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,dog,A dog gnaws on bones.,0,6577,20,target
298GJ0P5VJNKMMYLUSO9X3OFISKES0,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,computer,Computers connect to the internet.,1,10304,23,target
S6CEA0PQDDX61WPSK42VFXPE70WUU1,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,definite,present,Tell me about squirrels.,generic,squirrel,The squirrels bury nuts.,0,4017,22,target
IY4XAFRVWN40QR6CTWR4ZK5EJFAG2Q,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,gorilla,A gorilla is pounding its chest.,0,4832,6,target
ENS093NEK3LMHGOW5MGEPFBW5LT7OD,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about toilets.,generic,toilet,Toilets flush.,1,3703,7,target
G7HO870RFRIVJTCWXDNBIRYSL5NOR9,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,shark,Sharks attacked swimmers.,0,12250,4,target
39DM62K45E4DPZ2GTW93C3C4ZOUKBW,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about cameras.,generic,camera,The cameras are recording video.,0,4719,5,target
8I2J7OUVO9QVPQ6OOBDS67FXOX1Q8R,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,5085,2,example
9Q9NRWNIR69MRQ72BHBEM6AT9FZBYJ,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,4304,3,example
I224IW6L1K9CG9TL8OT37XK8M5Z7IB,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,9881,1,example
1Q7TR45SUB5A0ICFZSVSNHJOI3ZBNE,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,hose,The hose sprayed water.,0,4544,8,target
9TVSOH705ZRPZ46RWFZK736KTJX3RD,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,turtle,A turtle moved slowly.,0,2839,9,target
SKYBM8P4JD1LJ2S3HLH0XJIR4QAKS9,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about footballs.,generic,football,A football spirals in the air.,0,4624,14,target
H1DM8DR9A7R38W9KWMG7UWVD0QMGH7,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,telephone,Telephones are ringing.,0,3791,15,target
3VOC3AFVR3UD862SWKWEWER2LJTO3P,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about dolphins.,generic,dolphin,A dolphin swam in a pod.,0,39667,16,target
P2Q2FOEXKERGFV1TSJKVRPOMJH2BTO,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,kangaroo,The kangaroos carried their babies in pouches.,0,4303,17,target
CBG5KO6HVWV1P1P6CS86F3Q4EP5WT2,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,butterfly,The butterfly flaps its wings.,1,5560,10,target
2BXLQ5I8HVMXW4LSC0TAK5QK3W513C,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,owl,The owl is hooting.,0,3200,11,target
VWNUHKPE69K0HP20TE3H7K74FGU7RV,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about boats.,generic,boat,A boat is sailing across the sea.,0,6432,12,target
57I8DS4RTA6UTLX2M0GXQKZ8KPM37H,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,definite,past,,bare,camel,The camel carried supplies through the desert.,0,5441,13,target
PVJ8K58IIVGN0C3S3NNVMD5GQ3OU0B,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,light bulb,A light bulb burned out.,0,13361,36,target
4QLUVR0XYSDOAG20CETDFJ1H4E18SJ,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,peacock,Peacocks display their feathers.,1,13978,37,target
LQQ370MBGUNM1A850TMEDO7QEATBO2,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about pigeons.,generic,pigeon,The pigeon is bobbing its head.,0,4656,34,target
LCOQ5CKZGNFK0TEFC6434LYF78SYQK,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,pig,A pig rolls in the mud.,1,5504,35,target
EI4AT0HJGNJN862O5VPVGXI2RVV7G8,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,lion,Lions are chasing antelope.,0,4937,18,target
OCDNEXL0A7WR668C84HJQ75M17EYU3,Thu May 19 12:42:22 PDT 2016,"""English""",animate,singular,definite,present,Tell me about bears.,generic,bear,The bear climbs trees.,1,5521,19,target
O25BX9LNCYWBS1RJNTXBHU8BFXPDSD,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,kite,The kites are floating in the breeze.,0,3183,30,target
5XLGMDO3FWSA0048RPFI0P6H7YXFN8,Thu May 19 12:42:22 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about pianos.,generic,piano,Pianos played music.,1,4865,31,target
TUST7B8WMOUAVO8VIIYFAIR9RTIUA0,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about cheetahs.,generic,cheetah,Cheetahs are running fast.,0,3985,38,target
QN7Z4WYZI2HFHKWE7FR6AWKZC30XUQ,Thu May 19 12:42:22 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,cat,The cats sleep a lot.,0,3848,32,target
LGOD8QFMF3RC4HSMM41HAXT2F3GY95,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about gorillas.,generic,gorilla,Gorillas pound their chests.,1,3013,33,target
20E1VMWZYNJCJPMVTMURWZ9JJJC96S,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about escalators.,generic,escalator,The escalator carried people upstairs.,0,3582,39,target
HM7PCGGUE5M6WJ1FJ2H7OBBHP6UQEF,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,squirrel,The squirrels bury nuts.,0,5419,29,target
K8PWEYWWN5IKZD5B033FG66IDX10JU,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,pigeon,Pigeons bobbed their heads.,0,6006,28,target
369COT28HFAYEXKY1V8KRPN4PC1SGT,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,present,,bare,lion,The lion chases antelope.,1,4463,25,target
JXVP4K9NYWYZYLZVVPMCTT7Q9B7IPE,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,dog,Dogs gnawed on bones.,0,3589,24,target
TUEA10XO8436VJ0IFHG64BBLYNIM3C,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,ATM,An ATM dispenses money.,1,5124,27,target
PRIL2Z5VZDPF9GEJVIHM4Q9NXM6RCX,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about owls.,generic,owl,An owl hoots.,1,3087,26,target
QOD7YFIDM8GBA9VKTZ0DGJLNIHIOUR,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,kangaroo,The kangaroos carried their babies in pouches.,0,4518,21,target
QOLLOD2914U17IZEGLF2O9QC6JF9EO,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about crayons.,generic,crayon,The crayons melt in the sun.,0,8115,20,target
JW4XC1BYAPE969GKRKIS9TOHDJF0NU,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about boats.,generic,boat,The boats are sailing across the sea.,0,5144,23,target
AM0K4NUUI7XZL8TPXKA0SSNQ127XH5,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,definite,present,,bare,dolphin,The dolphins swim in a pod.,1,4966,22,target
5M77O070AZYFJ3ZA01JB0X93L8UH2U,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,turtle,The turtle moves slowly.,0,5519,6,target
XHXAAT1JW0SM9SD9QLOM79FLEYHFWN,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,past,,bare,butterfly,The butterfly flapped its wings.,0,5148,7,target
QBXWD0R3GEVQL7FO8AMY9E6NXV5Y9V,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,telephone,Telephones are ringing.,0,4632,4,target
HSST5R3PCZ6SKQ1YMU13G78G8KBEU8,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about pianos.,generic,piano,The pianos played music.,0,10849,5,target
ZQ65UZ3RNP0ID425NQD16JXMWK8021,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,7906,2,example
QTDILREF7BGWM4VQTFPVV0KCH001I5,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,4854,3,example
9Z3MWDNBBH9BT68RSNMZ6WB64HT6YH,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,8573,1,example
P0JOT0ECL7FYA5DIGZZEIL75TWRTH5,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about light bulbs.,generic,light bulb,A light bulb burned out.,0,3216,8,target
ISGG331M9HA70FH9SH6VJE1PDZH3EM,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,camera,Cameras record video.,1,3966,9,target
ZS5SVDF3X4072K6UZ199XRVIUN1E0N,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,pig,The pig rolled in the mud.,0,3535,14,target
9EG66EEMFJNOCGX9JJI9W040OMMPYF,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about peacocks.,generic,peacock,Peacocks displayed their feathers.,0,5149,15,target
ZO2HPLGKXY2IFN2ZQGHSXKDEMTPLLC,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,computer,The computer is connecting to the internet.,0,5218,16,target
6ASSXETDDT6VFO8872LA3C1JI04FG4,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,toilet,The toilets are flushing.,0,3249,17,target
KR9DROGUB87R4J0E8M3GWXOS0G4S97,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,football,The football is spiraling in the air.,0,3684,10,target
72830OWTCQXPOA68S6PY137HTFZFIS,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,marble,A marble rolled on the floor.,0,3183,11,target
9VQ39U2ZK8EM2AT795JCHEQSH76AG1,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me about sharks.,generic,shark,The shark attacks swimmers.,1,4665,12,target
9ILFI0XZ8ELTXLN40Z1S0TXED4RCF7,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,cat,A cat is sleeping a lot.,0,4283,13,target
FVCLD0NLL9IV1GE78WGA5OKEDP5BF7,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about towels.,generic,towel,The towel is soaking up water.,0,3347,36,target
YB9QXAS0KY8TK83DE2IU5VTJ7SKLV7,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,definite,past,,bare,cheetah,The cheetahs ran fast.,0,6050,37,target
Z0ZF7N1HXD41BDZE81IEDN02MU81ET,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,frying pan,A frying pan is sizzling.,0,2902,34,target
77ZC7BTAV0MB7BSWJNSC9YXKNSV4A4,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,microwave,Microwaves heat up food.,1,2968,35,target
4UE9E8OKGH4RUQ3A4J2YSL46D8GGE9,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about hoses.,generic,hose,A hose is spraying water.,0,4886,18,target
EMO86751RSBHXL45WJWH7O2YLFNIKV,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,camel,A camel carried supplies through the desert.,0,25745,19,target
SS9A7K3NSRRQEB4FFGCCSTF1X8A1KD,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about cars.,generic,car,Cars are traveling on the highway.,0,3114,30,target
E8CZ8GVPGMQYPFWQSAGJM4QCATC5NC,Thu May 19 12:42:26 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,bear,A bear climbs trees.,1,2867,31,target
XXOEFDYDB6TKN9WHFQ394NGZMMMCLQ,Thu May 19 12:42:26 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,panda,Pandas are eating bamboo.,0,3119,38,target
4CPHJ686O0XFJKT0ZM9BRC4R2DBIEV,Thu May 19 12:42:26 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,kite,The kites are floating in the breeze.,0,3119,32,target
Y1I33VQZCW0792K6ECQ0HEDG4O011G,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about pandas.,generic,panda,A panda ate bamboo.,0,3127,33,target
1P3J3P2RFHGMZSCUHWIVJPPEIP7556,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about boats.,generic,boat,The boats sailed across the sea.,1,3799,39,target
1R53HG33KQ7EAOJ12YWF92HRGEA2C1,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,car,A car traveled on the highway.,0,2997,29,target
WQ61ZRRN02S7NHKVEWI0CDHDTJWZVZ,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about marbles.,generic,marble,A marble rolls on the floor.,0,3731,28,target
VRYJQHB4F2SIE4A0T1BVWV365M71VY,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,definite,present,Tell me about butterflies.,generic,butterfly,The butterfly flaps its wings.,1,3072,25,target
047RNQUVYFN7L5I7YJXBU6P5CK1IOY,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,computer,A computer connected to the internet.,1,3023,24,target
HHYKY2AIVM3US49VMYOCYZLML87EW4,Thu May 19 12:42:47 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,turtle,Turtles moved slowly.,0,2498,27,target
MDGAZF8LHY3E0KZ29OX6PK6IU5VKJJ,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,kite,The kites floated in the breeze.,0,1980,26,target
FUV0AFIIQ46N40LT3S41UIB9LNZHPM,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,toilet,The toilet flushed.,0,1726,21,target
BUC33SMI2GIFL75TE2RHN4CEE9ZM80,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,towel,The towel soaks up water.,1,3125,20,target
AP1EHNW2D3PNNCGL7ZA3EWAC04HOX9,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,definite,present,,bare,shark,The shark attacks swimmers.,1,3927,23,target
YT3EHC5O5A0QF9M2KA3A4B7KMVU6U0,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about footballs.,generic,football,A football is spiraling in the air.,0,2639,22,target
381NTL8S7BIVEN3NHJTS2H0WJHZU8S,Thu May 19 12:42:47 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,lion,Lions are chasing antelope.,0,4856,6,target
KJMG8WY3A8K5ZNKODWRM1NFYOHMX69,Thu May 19 12:42:47 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,camel,Camels carry supplies through the desert.,1,4631,7,target
U4OHXWHWJJ8MQ4SN1XNNAM2447I6GS,Thu May 19 12:42:47 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,squirrel,The squirrels are burying nuts.,0,2969,4,target
YGTO52O6JKI8ROZ8HDW8E9UN9W9R6S,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,definite,past,Tell me about bears.,generic,bear,The bear climbed trees.,0,4014,5,target
LMNLMNNVBIT54J0A9U7PJD5VGGJ3YB,Thu May 19 12:42:47 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,4484,2,example
YELCAIVOKYOGI87RQD11U2P2HP4YZF,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,4046,3,example
QJYABZFXUHFEGSYW1P9NJX1372YONB,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,1,39070,1,example
8DW4J64F9NLMBL5PQ1PSX4OOQ37JXJ,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about ATMs.,generic,ATM,ATMs are dispensing money.,1,3559,8,target
RYT1MQKBKAPWLCVQSL1ICCN40S3EF2,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,piano,Pianos played music.,0,2543,9,target
A5JV34507KP6OI8KFZMYLBGC0RW5RI,Thu May 19 12:42:47 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about cameras.,generic,camera,Cameras recorded video.,1,22422,14,target
1N7HDKXBPK9YXWJOROV5YQ4SM9HW95,Thu May 19 12:42:47 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,dog,A dog is gnawing on bones.,0,2349,15,target
